Episode,Total Reward,Steps Taken,state,Path,Final_position,Epsilon,Done
117,0,20,"(4, 5)","(1, 0);(2, 0);(1, 0);(0, 0);(0, 0);(1, 0);(2, 0);(2, 1);(2, 0);(2, 0);(3, 0);(4, 0);(4, 1);(4, 2);(4, 3);(3, 3);(3, 4);(3, 5);(4, 5);(4, 5)","(4, 5)",0.5562889678716474,False
118,0,20,"(2, 3)","(1, 0);(1, 0);(2, 0);(2, 1);(3, 1);(3, 0);(3, 1);(2, 1);(2, 2);(3, 2);(3, 1);(3, 2);(3, 3);(2, 3);(3, 3);(2, 3);(2, 2);(2, 3);(2, 2);(2, 3)","(3, 3)",0.5535075230322891,False
119,10,20,"(5, 3)","(0, 1);(0, 2);(0, 3);(0, 4);(0, 4);(0, 5);(1, 5);(2, 5);(3, 5);(2, 5);(3, 5);(4, 5);(3, 5);(3, 4);(4, 4);(5, 4);(5, 5);(5, 5);(5, 4);(5, 3)","(5, 4)",0.5507399854171277,False
120,30,20,"(5, 5)","(1, 0);(2, 0);(2, 0);(2, 1);(2, 2);(2, 1);(2, 2);(2, 3);(3, 3);(3, 4);(4, 4);(3, 4);(4, 4);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5)","(5, 5)",0.547986285490042,True
121,15,20,"(5, 4)","(0, 0);(0, 1);(0, 0);(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(2, 4);(3, 4);(2, 4);(2, 5);(3, 5);(3, 4);(4, 4);(4, 5);(5, 5);(5, 5);(5, 5);(5, 4)","(5, 4)",0.5452463540625918,False
122,9,20,"(5, 5)","(0, 0);(1, 0);(1, 1);(1, 0);(2, 0);(2, 0);(2, 1);(2, 2);(3, 2);(3, 3);(3, 2);(3, 3);(4, 3);(5, 3);(5, 4);(5, 3);(5, 4);(5, 5);(4, 5);(5, 5)","(5, 5)",0.5425201222922789,True
123,40,20,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(0, 4);(1, 4);(0, 4);(1, 4);(2, 4);(3, 4);(4, 4);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5)","(5, 5)",0.5398075216808175,True
124,35,20,"(4, 5)","(0, 1);(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(3, 3);(3, 4);(4, 4);(4, 5);(3, 5);(4, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(4, 5)","(5, 5)",0.5371084840724134,False
125,15,20,"(4, 5)","(0, 1);(0, 1);(0, 2);(0, 3);(0, 4);(1, 4);(1, 5);(1, 5);(1, 5);(1, 5);(2, 5);(3, 5);(4, 5);(4, 4);(4, 5);(4, 5);(5, 5);(5, 5);(5, 5);(4, 5)","(5, 5)",0.5344229416520513,False
126,14,20,"(5, 5)","(0, 1);(1, 1);(1, 2);(2, 2);(3, 2);(3, 3);(3, 2);(3, 3);(4, 3);(3, 3);(2, 3);(2, 4);(3, 4);(4, 4);(3, 4);(4, 4);(5, 4);(5, 5);(5, 5);(5, 5)","(5, 5)",0.531750826943791,True
127,40,20,"(5, 5)","(0, 0);(0, 0);(0, 1);(0, 2);(1, 2);(2, 2);(3, 2);(3, 3);(3, 4);(4, 4);(5, 4);(5, 5);(5, 5);(5, 5);(4, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5)","(4, 5)",0.5290920728090721,True
128,30,20,"(5, 5)","(0, 1);(0, 2);(1, 2);(2, 2);(3, 2);(3, 3);(4, 3);(5, 3);(5, 4);(5, 5);(5, 4);(5, 5);(5, 5);(5, 5);(4, 5);(4, 5);(5, 5);(5, 4);(5, 4);(5, 5)","(5, 5)",0.5264466124450268,True
129,0,20,"(3, 4)","(1, 0);(1, 0);(2, 0);(2, 1);(2, 2);(3, 2);(3, 1);(3, 2);(2, 2);(1, 2);(2, 2);(3, 2);(3, 3);(4, 3);(4, 4);(4, 3);(3, 3);(2, 3);(2, 4);(3, 4)","(4, 4)",0.5238143793828016,False
130,0,20,"(4, 2)","(0, 0);(0, 0);(0, 1);(0, 1);(0, 1);(0, 1);(0, 1);(0, 1);(0, 0);(0, 0);(0, 0);(0, 1);(0, 2);(0, 2);(0, 3);(1, 3);(2, 3);(3, 3);(3, 2);(4, 2)","(4, 1)",0.5211953074858876,False
131,40,20,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(1, 4);(2, 4);(3, 4);(3, 3);(4, 3);(4, 4);(5, 4);(5, 5);(4, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5)","(4, 5)",0.5185893309484582,True
132,-2,20,"(5, 4)","(0, 0);(0, 1);(1, 1);(0, 1);(1, 1);(2, 1);(3, 1);(3, 0);(3, 1);(4, 1);(4, 2);(4, 1);(4, 2);(4, 1);(4, 2);(4, 3);(4, 4);(4, 3);(4, 4);(5, 4)","(5, 5)",0.5159963842937159,False
133,-1,20,"(5, 3)","(0, 0);(1, 0);(1, 1);(1, 2);(1, 3);(0, 3);(0, 3);(1, 3);(2, 3);(1, 3);(2, 3);(3, 3);(3, 2);(3, 3);(2, 3);(3, 3);(4, 3);(4, 4);(5, 4);(5, 3)","(5, 4)",0.5134164023722473,False
134,24,20,"(5, 5)","(0, 1);(1, 1);(1, 2);(1, 3);(2, 3);(3, 3);(2, 3);(3, 3);(4, 3);(4, 2);(4, 3);(4, 4);(5, 4);(5, 5);(5, 5);(4, 5);(5, 5);(5, 5);(5, 4);(5, 5)","(5, 5)",0.510849320360386,True
135,25,20,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(1, 3);(2, 3);(3, 3);(4, 3);(4, 4);(3, 4);(4, 4);(4, 5);(4, 5);(5, 5);(5, 5);(5, 5);(5, 5);(4, 5);(5, 5)","(5, 5)",0.5082950737585841,True
136,5,20,"(5, 5)","(0, 1);(0, 2);(0, 1);(0, 0);(0, 1);(0, 2);(0, 3);(0, 4);(0, 4);(0, 4);(0, 5);(0, 4);(1, 4);(1, 5);(2, 5);(2, 4);(3, 4);(3, 5);(4, 5);(5, 5)","(5, 5)",0.5057535983897912,True
137,30,20,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 2);(0, 2);(0, 3);(1, 3);(2, 3);(3, 3);(4, 3);(5, 3);(5, 4);(5, 5);(5, 5);(4, 5);(5, 5);(5, 5);(5, 5);(5, 4);(5, 5)","(4, 5)",0.5032248303978422,True
138,25,20,"(5, 4)","(1, 0);(2, 0);(2, 1);(2, 2);(3, 2);(3, 1);(3, 0);(3, 1);(3, 2);(3, 3);(3, 4);(4, 4);(5, 4);(5, 5);(5, 5);(4, 5);(5, 5);(5, 5);(5, 5);(5, 4)","(4, 4)",0.500708706245853,False
139,30,20,"(5, 4)","(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(3, 3);(2, 3);(3, 3);(4, 3);(4, 4);(5, 4);(5, 5);(5, 5);(5, 5);(4, 5);(4, 5);(5, 5);(5, 5);(5, 5);(5, 4)","(5, 5)",0.4982051627146237,False
140,0,20,"(5, 3)","(1, 0);(2, 0);(2, 1);(2, 2);(3, 2);(3, 1);(3, 2);(3, 1);(3, 2);(3, 1);(3, 2);(2, 2);(2, 3);(3, 3);(4, 3);(4, 2);(5, 2);(5, 3);(5, 4);(5, 3)","(5, 4)",0.49571413690105054,False
141,30,20,"(4, 5)","(0, 1);(0, 2);(0, 3);(0, 3);(0, 3);(0, 4);(1, 4);(2, 4);(3, 4);(4, 4);(5, 4);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(5, 4);(5, 5);(5, 5);(4, 5)","(5, 5)",0.4932355662165453,False
142,35,20,"(5, 5)","(1, 0);(2, 0);(2, 1);(2, 2);(2, 3);(3, 3);(3, 4);(3, 3);(4, 3);(4, 4);(5, 4);(4, 4);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5)","(5, 5)",0.4907693883854626,True
143,10,20,"(5, 5)","(0, 1);(0, 0);(0, 1);(0, 2);(0, 3);(1, 3);(1, 4);(2, 4);(2, 3);(3, 3);(4, 3);(4, 2);(4, 1);(4, 2);(5, 2);(5, 3);(5, 4);(5, 5);(4, 5);(5, 5)","(5, 5)",0.4883155414435353,True
144,-1,20,"(4, 5)","(0, 0);(1, 0);(2, 0);(1, 0);(2, 0);(1, 0);(2, 0);(2, 1);(1, 1);(1, 2);(1, 3);(2, 3);(3, 3);(3, 2);(3, 3);(4, 3);(3, 3);(3, 4);(4, 4);(4, 5)","(5, 5)",0.4858739637363176,False
145,15,20,"(5, 5)","(0, 1);(0, 2);(1, 2);(1, 3);(2, 3);(1, 3);(2, 3);(2, 4);(3, 4);(3, 5);(4, 5);(3, 5);(3, 4);(4, 4);(5, 4);(5, 5);(5, 5);(5, 4);(5, 4);(5, 5)","(5, 5)",0.483444593917636,True
146,25,20,"(5, 5)","(0, 1);(0, 1);(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(3, 3);(3, 4);(3, 3);(4, 3);(4, 4);(4, 5);(5, 5);(4, 5);(4, 5);(5, 5);(5, 5);(5, 5);(5, 5)","(5, 5)",0.4810273709480478,True
147,40,20,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(1, 4);(2, 4);(3, 4);(4, 4);(3, 4);(4, 4);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 4);(5, 5);(5, 5)","(5, 5)",0.47862223409330756,True
148,29,20,"(5, 5)","(0, 0);(1, 0);(1, 1);(1, 2);(1, 3);(0, 3);(1, 3);(2, 3);(3, 3);(4, 3);(4, 4);(4, 5);(5, 5);(4, 5);(5, 5);(5, 5);(5, 5);(5, 5);(4, 5);(5, 5)","(5, 5)",0.47622912292284103,True
149,14,20,"(5, 4)","(0, 0);(0, 1);(0, 2);(0, 3);(1, 3);(1, 2);(1, 1);(1, 0);(2, 0);(2, 1);(3, 1);(4, 1);(4, 2);(4, 3);(4, 4);(5, 4);(5, 5);(5, 5);(5, 5);(5, 4)","(5, 5)",0.4738479773082268,False
150,5,20,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 2);(0, 3);(0, 2);(0, 3);(0, 4);(1, 4);(2, 4);(1, 4);(2, 4);(3, 4);(3, 3);(4, 3);(4, 4);(5, 4);(5, 3);(5, 4);(5, 5)","(5, 5)",0.47147873742168567,True
151,0,20,"(4, 4)","(0, 1);(0, 2);(0, 2);(0, 2);(0, 3);(0, 4);(0, 3);(0, 3);(1, 3);(2, 3);(3, 3);(4, 3);(4, 4);(4, 5);(4, 5);(4, 4);(5, 4);(5, 3);(5, 4);(4, 4)","(3, 4)",0.46912134373457726,False
152,40,20,"(5, 5)","(0, 1);(0, 1);(0, 2);(0, 3);(1, 3);(1, 4);(2, 4);(2, 3);(3, 3);(4, 3);(5, 3);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5)","(5, 5)",0.46677573701590436,True
153,15,20,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 3);(0, 4);(0, 3);(1, 3);(1, 4);(0, 4);(1, 4);(0, 4);(0, 4);(1, 4);(2, 4);(3, 4);(4, 4);(5, 4);(5, 5);(5, 5);(5, 5)","(4, 5)",0.46444185833082485,True
154,19,20,"(4, 4)","(0, 1);(1, 1);(1, 2);(1, 3);(2, 3);(2, 2);(3, 2);(3, 3);(4, 3);(4, 4);(5, 4);(5, 5);(5, 5);(5, 5);(4, 5);(4, 4);(5, 4);(5, 5);(4, 5);(4, 4)","(5, 4)",0.46211964903917074,False
155,25,20,"(5, 5)","(0, 0);(0, 1);(0, 2);(1, 2);(2, 2);(2, 3);(2, 2);(2, 3);(1, 3);(2, 3);(3, 3);(4, 3);(5, 3);(5, 3);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5)","(5, 5)",0.4598090507939749,True
156,19,20,"(5, 5)","(0, 0);(0, 1);(0, 0);(1, 0);(2, 0);(1, 0);(1, 1);(1, 2);(1, 3);(2, 3);(2, 2);(2, 3);(3, 3);(4, 3);(4, 4);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5)","(5, 5)",0.457510005540005,True
157,35,20,"(5, 5)","(0, 1);(0, 2);(1, 2);(1, 3);(1, 2);(1, 3);(2, 3);(2, 4);(3, 4);(3, 3);(4, 3);(4, 4);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5)","(5, 5)",0.45522245551230495,True
158,4,20,"(4, 5)","(0, 1);(0, 2);(0, 1);(0, 0);(0, 0);(1, 0);(1, 1);(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(2, 4);(2, 5);(2, 5);(3, 5);(3, 5);(4, 5);(5, 5);(4, 5)","(3, 5)",0.4529463432347434,False
159,-1,20,"(5, 4)","(0, 0);(1, 0);(2, 0);(2, 1);(2, 2);(2, 1);(1, 1);(1, 2);(1, 3);(2, 3);(1, 3);(1, 2);(1, 3);(2, 3);(3, 3);(3, 4);(4, 4);(4, 3);(4, 4);(5, 4)","(5, 5)",0.4506816115185697,False
160,35,20,"(5, 5)","(0, 1);(0, 2);(0, 1);(0, 0);(0, 1);(0, 2);(0, 3);(0, 4);(1, 4);(2, 4);(2, 5);(3, 5);(4, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5)","(5, 5)",0.4484282034609769,True
161,0,20,"(3, 3)","(0, 0);(0, 0);(0, 0);(0, 0);(0, 1);(0, 2);(0, 2);(0, 2);(1, 2);(1, 3);(2, 3);(3, 3);(3, 4);(2, 4);(1, 4);(2, 4);(2, 3);(2, 2);(2, 3);(3, 3)","(2, 3)",0.446186062443672,False
162,20,20,"(4, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(0, 4);(1, 4);(2, 4);(2, 3);(2, 4);(3, 4);(2, 4);(3, 4);(4, 4);(5, 4);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(4, 5)","(5, 5)",0.4439551321314536,False
163,0,20,"(5, 3)","(0, 1);(0, 1);(0, 2);(1, 2);(1, 3);(1, 2);(1, 3);(0, 3);(1, 3);(0, 3);(1, 3);(2, 3);(3, 3);(4, 3);(4, 2);(4, 3);(5, 3);(5, 3);(5, 2);(5, 3)","(5, 4)",0.4417353564707963,False
164,0,20,"(4, 3)","(0, 1);(0, 1);(0, 0);(0, 1);(0, 2);(1, 2);(1, 3);(2, 3);(3, 3);(3, 2);(3, 1);(3, 2);(2, 2);(2, 3);(1, 3);(2, 3);(3, 3);(2, 3);(3, 3);(4, 3)","(4, 2)",0.43952667968844233,False
165,25,20,"(5, 5)","(0, 1);(0, 2);(1, 2);(1, 3);(2, 3);(2, 2);(2, 3);(3, 3);(3, 2);(3, 3);(4, 3);(4, 2);(4, 3);(5, 3);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5)","(4, 5)",0.43732904629000013,True
166,-2,20,"(5, 3)","(0, 0);(1, 0);(2, 0);(2, 1);(1, 1);(2, 1);(1, 1);(2, 1);(2, 0);(2, 1);(3, 1);(3, 2);(3, 3);(4, 3);(5, 3);(5, 2);(5, 2);(5, 3);(5, 4);(5, 3)","(5, 2)",0.4351424010585501,False
167,40,20,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(0, 4);(1, 4);(2, 4);(2, 5);(3, 5);(4, 5);(5, 5);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(4, 5);(5, 5);(5, 5)","(5, 5)",0.43296668905325736,True
168,5,20,"(4, 5)","(0, 0);(0, 1);(0, 2);(1, 2);(0, 2);(1, 2);(1, 3);(2, 3);(1, 3);(2, 3);(2, 4);(3, 4);(4, 4);(4, 3);(4, 4);(3, 4);(4, 4);(4, 5);(5, 5);(4, 5)","(5, 5)",0.43080185560799106,False
169,-1,20,"(5, 3)","(0, 1);(0, 0);(0, 0);(0, 0);(0, 1);(1, 1);(1, 2);(0, 2);(1, 2);(1, 3);(2, 3);(3, 3);(4, 3);(4, 2);(3, 2);(4, 2);(5, 2);(5, 3);(4, 3);(5, 3)","(5, 4)",0.4286478463299511,False
170,15,20,"(5, 5)","(0, 1);(0, 0);(0, 0);(0, 1);(0, 1);(0, 2);(1, 2);(0, 2);(1, 2);(1, 3);(2, 3);(3, 3);(4, 3);(4, 4);(4, 3);(4, 4);(5, 4);(5, 5);(5, 5);(5, 5)","(5, 5)",0.42650460709830135,True
171,49,20,"(5, 5)","(0, 1);(1, 1);(1, 2);(2, 2);(3, 2);(3, 3);(3, 4);(3, 5);(4, 5);(5, 5);(5, 5);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5)","(5, 5)",0.42437208406280985,True
172,30,20,"(5, 5)","(0, 1);(0, 2);(1, 2);(2, 2);(3, 2);(2, 2);(3, 2);(4, 2);(5, 2);(5, 3);(5, 4);(5, 5);(5, 5);(5, 5);(4, 5);(5, 5);(5, 4);(5, 4);(5, 5);(5, 5)","(5, 4)",0.4222502236424958,True
173,20,20,"(4, 5)","(0, 1);(0, 1);(0, 1);(0, 2);(0, 3);(0, 2);(1, 2);(1, 3);(2, 3);(2, 4);(3, 4);(4, 4);(5, 4);(5, 3);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(4, 5)","(4, 5)",0.42013897252428334,False
174,45,20,"(5, 5)","(0, 1);(0, 1);(0, 2);(1, 2);(1, 3);(1, 4);(2, 4);(3, 4);(4, 4);(4, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(4, 5);(5, 5);(5, 5);(5, 5)","(5, 5)",0.4180382776616619,True
175,20,20,"(5, 5)","(0, 1);(0, 0);(0, 1);(0, 2);(0, 1);(0, 1);(0, 2);(1, 2);(1, 3);(2, 3);(3, 3);(4, 3);(4, 4);(3, 4);(4, 4);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5)","(5, 5)",0.4159480862733536,True
176,15,20,"(5, 5)","(0, 1);(0, 2);(1, 2);(0, 2);(0, 3);(0, 4);(1, 4);(2, 4);(3, 4);(4, 4);(4, 3);(5, 3);(5, 4);(5, 3);(5, 2);(5, 3);(5, 4);(5, 5);(5, 5);(5, 5)","(5, 5)",0.41386834584198684,True
177,35,20,"(5, 4)","(1, 0);(2, 0);(2, 0);(2, 1);(2, 2);(3, 2);(3, 3);(3, 4);(4, 4);(5, 4);(5, 3);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 4)","(5, 4)",0.4117990041127769,False
178,50,20,"(5, 5)","(1, 0);(2, 0);(3, 0);(3, 1);(3, 2);(3, 3);(3, 4);(4, 4);(5, 4);(5, 5);(5, 5);(5, 5);(4, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5)","(5, 5)",0.40974000909221303,True
179,25,20,"(4, 5)","(0, 1);(0, 2);(1, 2);(1, 3);(2, 3);(2, 2);(2, 3);(3, 3);(4, 3);(5, 3);(5, 4);(5, 5);(5, 5);(5, 4);(5, 5);(5, 5);(5, 5);(4, 5);(4, 5);(4, 5)","(5, 5)",0.40769130904675194,False
180,-1,20,"(3, 4)","(0, 1);(0, 2);(0, 2);(1, 2);(1, 1);(1, 2);(1, 3);(2, 3);(3, 3);(3, 2);(3, 1);(3, 2);(3, 3);(2, 3);(2, 4);(2, 5);(3, 5);(3, 4);(3, 5);(3, 4)","(4, 4)",0.40565285250151817,False
181,0,20,"(5, 4)","(1, 0);(2, 0);(3, 0);(3, 1);(3, 0);(2, 0);(3, 0);(2, 0);(2, 1);(3, 1);(4, 1);(5, 1);(5, 2);(5, 2);(5, 3);(5, 2);(5, 3);(5, 2);(5, 3);(5, 4)","(5, 5)",0.4036245882390106,False
182,20,20,"(5, 4)","(0, 1);(0, 2);(1, 2);(1, 3);(0, 3);(0, 3);(1, 3);(1, 2);(1, 3);(1, 4);(2, 4);(3, 4);(4, 4);(5, 4);(5, 5);(5, 5);(5, 5);(4, 5);(5, 5);(5, 4)","(4, 4)",0.4016064652978155,False
183,-1,20,"(4, 3)","(0, 0);(0, 1);(0, 2);(0, 1);(0, 0);(0, 1);(0, 2);(0, 1);(0, 1);(0, 2);(0, 2);(1, 2);(1, 1);(2, 1);(3, 1);(3, 2);(3, 1);(3, 2);(4, 2);(4, 3)","(5, 3)",0.3995984329713264,False
184,20,20,"(3, 5)","(0, 1);(0, 2);(1, 2);(1, 3);(2, 3);(2, 4);(3, 4);(3, 5);(4, 5);(5, 5);(5, 4);(5, 3);(5, 4);(5, 3);(5, 4);(5, 5);(5, 5);(5, 5);(4, 5);(3, 5)","(4, 5)",0.3976004408064698,False
185,19,20,"(4, 5)","(0, 1);(0, 2);(1, 2);(1, 1);(1, 0);(2, 0);(2, 1);(3, 1);(3, 2);(3, 3);(4, 3);(5, 3);(5, 4);(4, 4);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(4, 5)","(3, 5)",0.39561243860243744,False
186,25,20,"(5, 5)","(0, 1);(0, 0);(0, 1);(0, 2);(1, 2);(1, 3);(2, 3);(1, 3);(1, 4);(2, 4);(2, 3);(2, 4);(3, 4);(4, 4);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5)","(4, 5)",0.3936343764094253,True
187,10,20,"(5, 5)","(0, 1);(0, 0);(0, 0);(0, 0);(0, 1);(0, 2);(1, 2);(0, 2);(1, 2);(1, 3);(2, 3);(3, 3);(4, 3);(5, 3);(5, 4);(5, 4);(4, 4);(5, 4);(5, 5);(5, 5)","(5, 5)",0.39166620452737816,True
188,0,20,"(4, 5)","(0, 1);(0, 0);(0, 0);(0, 1);(0, 2);(1, 2);(1, 3);(1, 4);(2, 4);(2, 3);(2, 4);(1, 4);(1, 3);(1, 4);(2, 4);(3, 4);(3, 5);(4, 5);(3, 5);(4, 5)","(5, 5)",0.3897078735047413,False
189,18,20,"(5, 4)","(0, 1);(1, 1);(1, 2);(0, 2);(1, 2);(1, 1);(1, 0);(2, 0);(2, 1);(3, 1);(4, 1);(4, 2);(4, 3);(4, 4);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(5, 4)","(5, 4)",0.3877593341372176,False
190,15,20,"(5, 5)","(0, 1);(0, 0);(0, 1);(0, 0);(1, 0);(2, 0);(2, 1);(2, 0);(2, 1);(3, 1);(3, 2);(3, 3);(4, 3);(5, 3);(5, 4);(4, 4);(5, 4);(5, 5);(5, 5);(5, 5)","(4, 5)",0.3858205374665315,True
191,20,20,"(5, 4)","(0, 1);(0, 2);(1, 2);(1, 3);(2, 3);(3, 3);(4, 3);(4, 4);(5, 4);(5, 3);(5, 4);(5, 3);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(4, 5);(4, 4);(5, 4)","(4, 4)",0.38389143477919885,False
192,45,20,"(5, 5)","(0, 1);(0, 2);(1, 2);(0, 2);(1, 2);(1, 3);(2, 3);(2, 4);(3, 4);(4, 4);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5)","(4, 5)",0.3819719776053028,True
193,19,20,"(5, 5)","(0, 1);(1, 1);(2, 1);(2, 2);(2, 3);(2, 2);(2, 3);(2, 4);(1, 4);(2, 4);(2, 3);(2, 4);(2, 5);(3, 5);(4, 5);(4, 5);(5, 5);(5, 5);(5, 5);(5, 5)","(5, 5)",0.3800621177172763,True
194,29,20,"(5, 5)","(0, 1);(1, 1);(1, 2);(1, 3);(1, 2);(1, 3);(2, 3);(2, 4);(3, 4);(4, 4);(3, 4);(3, 5);(4, 5);(5, 5);(5, 5);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5)","(4, 5)",0.37816180712868996,True
195,10,20,"(5, 5)","(0, 0);(0, 1);(0, 1);(0, 0);(0, 1);(0, 1);(0, 2);(0, 1);(0, 2);(1, 2);(2, 2);(3, 2);(3, 3);(4, 3);(4, 4);(5, 4);(4, 4);(5, 4);(5, 5);(5, 5)","(5, 4)",0.37627099809304654,True
196,25,20,"(5, 5)","(0, 1);(0, 1);(0, 2);(1, 2);(1, 3);(1, 4);(1, 5);(2, 5);(3, 5);(3, 4);(4, 4);(3, 4);(4, 4);(4, 5);(5, 5);(4, 5);(5, 5);(5, 5);(5, 5);(5, 5)","(5, 5)",0.3743896431025813,True
197,45,20,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(1, 2);(1, 3);(2, 3);(3, 3);(4, 3);(5, 3);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5)","(5, 5)",0.37251769488706843,True
198,50,20,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(1, 4);(2, 4);(3, 4);(3, 5);(4, 5);(5, 5);(5, 5);(5, 5);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5)","(5, 5)",0.3706551064126331,True
199,40,20,"(5, 5)","(1, 0);(2, 0);(2, 1);(3, 1);(3, 2);(4, 2);(5, 2);(5, 1);(5, 2);(5, 3);(5, 4);(5, 5);(5, 5);(4, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5)","(5, 5)",0.36880183088056995,True
200,20,20,"(5, 5)","(0, 0);(0, 1);(0, 2);(1, 2);(1, 3);(2, 3);(3, 3);(3, 4);(4, 4);(5, 4);(4, 4);(3, 4);(4, 4);(4, 3);(4, 4);(4, 5);(5, 5);(5, 5);(5, 5);(5, 5)","(5, 5)",0.3669578217261671,True
201,35,20,"(5, 5)","(0, 1);(0, 2);(1, 2);(1, 3);(0, 3);(1, 3);(2, 3);(2, 4);(2, 3);(3, 3);(4, 3);(5, 3);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5)","(5, 5)",0.36512303261753626,True
202,35,20,"(5, 5)","(0, 0);(0, 1);(0, 2);(1, 2);(1, 3);(1, 4);(2, 4);(3, 4);(4, 4);(3, 4);(3, 5);(4, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 4);(5, 5);(5, 5)","(5, 5)",0.3632974174544486,True
203,15,20,"(4, 5)","(0, 1);(0, 2);(0, 1);(0, 2);(0, 3);(0, 4);(0, 5);(1, 5);(2, 5);(3, 5);(3, 5);(4, 5);(4, 4);(5, 4);(5, 5);(5, 5);(5, 5);(4, 5);(3, 5);(4, 5)","(5, 5)",0.3614809303671764,False
204,0,20,"(4, 5)","(0, 0);(0, 1);(0, 2);(0, 2);(0, 2);(0, 3);(1, 3);(1, 4);(2, 4);(2, 3);(2, 4);(1, 4);(2, 4);(3, 4);(2, 4);(1, 4);(2, 4);(3, 4);(3, 5);(4, 5)","(4, 5)",0.3596735257153405,False
205,15,20,"(5, 3)","(0, 0);(0, 0);(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(2, 4);(3, 4);(3, 3);(3, 4);(4, 4);(5, 4);(5, 5);(5, 5);(5, 5);(5, 4);(5, 3);(5, 4);(5, 3)","(5, 4)",0.3578751580867638,False
206,9,20,"(5, 5)","(0, 1);(0, 2);(0, 1);(1, 1);(0, 1);(0, 2);(0, 2);(1, 2);(1, 3);(2, 3);(3, 3);(4, 3);(3, 3);(3, 2);(3, 3);(3, 4);(4, 4);(4, 5);(5, 5);(5, 5)","(5, 5)",0.35608578229633,True
207,10,20,"(4, 3)","(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(3, 3);(3, 4);(2, 4);(3, 4);(3, 3);(4, 3);(5, 3);(5, 4);(5, 5);(5, 5);(5, 4);(5, 3);(4, 3);(4, 4);(4, 3)","(4, 2)",0.3543053533848483,False
