Episode,Total Reward,Steps Taken,state,Path,Final_position,Epsilon,Done
91,0,20,"(0, 3)","(0, 1);(0, 2);(0, 3);(0, 3);(0, 3);(0, 3);(1, 3);(0, 3);(0, 4);(0, 5);(0, 5);(0, 4);(0, 5);(0, 5);(0, 5);(0, 5);(0, 5);(0, 4);(0, 3);(0, 3)","(0, 2)",0.6337242817644086,False
92,25,20,"(5, 4)","(0, 1);(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(3, 3);(4, 3);(5, 3);(5, 3);(5, 4);(5, 4);(5, 5);(5, 5);(4, 5);(5, 5);(5, 5);(5, 4);(5, 5);(5, 4)","(5, 5)",0.6305556603555866,False
93,-1,20,"(0, 2)","(0, 1);(0, 0);(1, 0);(2, 0);(3, 0);(3, 1);(2, 1);(2, 2);(2, 1);(1, 1);(0, 1);(0, 2);(0, 1);(0, 2);(0, 3);(1, 3);(1, 2);(0, 2);(0, 1);(0, 2)","(0, 2)",0.6274028820538087,False
94,-1,20,"(4, 0)","(0, 0);(0, 1);(1, 1);(1, 2);(1, 3);(2, 3);(2, 2);(3, 2);(3, 3);(4, 3);(4, 2);(4, 1);(4, 0);(3, 0);(3, 0);(3, 0);(4, 0);(5, 0);(5, 0);(4, 0)","(4, 1)",0.6242658676435396,False
95,0,20,"(4, 4)","(1, 0);(2, 0);(2, 1);(2, 2);(2, 1);(2, 2);(2, 3);(2, 4);(3, 4);(3, 3);(2, 3);(2, 4);(3, 4);(4, 4);(4, 3);(4, 2);(4, 3);(4, 4);(5, 4);(4, 4)","(5, 4)",0.6211445383053219,False
96,0,20,"(5, 4)","(0, 1);(0, 2);(0, 2);(0, 1);(0, 2);(0, 2);(0, 3);(0, 4);(0, 4);(0, 5);(0, 5);(0, 4);(1, 4);(2, 4);(3, 4);(4, 4);(5, 4);(5, 3);(5, 4);(5, 4)","(4, 4)",0.6180388156137953,False
97,35,20,"(4, 5)","(0, 1);(0, 2);(1, 2);(2, 2);(3, 2);(3, 3);(3, 2);(3, 3);(3, 4);(4, 4);(5, 4);(5, 5);(4, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(4, 5)","(3, 5)",0.6149486215357263,False
98,25,20,"(5, 4)","(0, 1);(0, 1);(0, 2);(0, 3);(0, 3);(0, 4);(0, 5);(1, 5);(2, 5);(3, 5);(4, 5);(5, 5);(5, 5);(4, 5);(4, 5);(5, 5);(4, 5);(5, 5);(5, 5);(5, 4)","(5, 5)",0.6118738784280476,False
99,8,20,"(5, 5)","(0, 0);(1, 0);(1, 1);(2, 1);(1, 1);(2, 1);(3, 1);(3, 2);(4, 2);(4, 1);(4, 2);(4, 3);(4, 4);(4, 5);(3, 5);(2, 5);(3, 5);(4, 5);(5, 5);(5, 5)","(4, 5)",0.6088145090359074,True
100,-3,20,"(3, 4)","(0, 0);(0, 1);(1, 1);(2, 1);(1, 1);(1, 2);(1, 1);(2, 1);(2, 0);(2, 1);(2, 2);(2, 3);(2, 4);(1, 4);(1, 5);(2, 5);(3, 5);(2, 5);(2, 4);(3, 4)","(4, 4)",0.6057704364907278,False
101,25,20,"(5, 5)","(0, 1);(0, 1);(0, 2);(0, 3);(0, 4);(1, 4);(2, 4);(2, 3);(3, 3);(3, 4);(4, 4);(5, 4);(5, 5);(5, 5);(5, 4);(4, 4);(5, 4);(5, 5);(5, 5);(5, 5)","(5, 4)",0.6027415843082742,True
102,20,20,"(3, 5)","(0, 0);(0, 1);(0, 2);(0, 3);(1, 3);(0, 3);(1, 3);(2, 3);(3, 3);(4, 3);(4, 4);(3, 4);(4, 4);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(4, 5);(3, 5)","(4, 5)",0.5997278763867329,False
103,0,20,"(4, 5)","(0, 0);(1, 0);(2, 0);(2, 1);(2, 2);(2, 1);(2, 0);(2, 1);(3, 1);(3, 2);(3, 3);(2, 3);(3, 3);(2, 3);(2, 4);(3, 4);(4, 4);(4, 5);(4, 4);(4, 5)","(4, 5)",0.5967292370047992,False
104,5,20,"(4, 4)","(0, 0);(0, 1);(0, 1);(0, 1);(0, 2);(0, 1);(0, 2);(0, 2);(1, 2);(1, 3);(2, 3);(3, 3);(3, 4);(4, 4);(5, 4);(5, 5);(4, 5);(3, 5);(3, 4);(4, 4)","(4, 5)",0.5937455908197752,False
105,-1,20,"(2, 5)","(0, 0);(0, 0);(0, 0);(0, 1);(0, 2);(1, 2);(1, 1);(1, 0);(2, 0);(2, 1);(2, 2);(2, 3);(2, 4);(1, 4);(1, 5);(0, 5);(1, 5);(0, 5);(1, 5);(2, 5)","(3, 5)",0.5907768628656763,False
106,4,20,"(5, 5)","(1, 0);(2, 0);(2, 1);(1, 1);(2, 1);(2, 2);(2, 1);(2, 2);(2, 1);(2, 2);(2, 3);(2, 4);(3, 4);(3, 3);(3, 4);(4, 4);(4, 3);(5, 3);(5, 4);(5, 5)","(5, 5)",0.5878229785513479,True
107,-1,20,"(5, 4)","(0, 1);(0, 2);(0, 3);(0, 2);(1, 2);(1, 1);(2, 1);(3, 1);(4, 1);(3, 1);(3, 2);(4, 2);(4, 3);(5, 3);(5, 2);(5, 3);(5, 4);(5, 4);(4, 4);(5, 4)","(5, 5)",0.5848838636585911,False
108,20,20,"(5, 5)","(0, 1);(0, 2);(0, 1);(0, 1);(0, 1);(0, 2);(0, 2);(1, 2);(2, 2);(2, 3);(2, 4);(3, 4);(4, 4);(4, 3);(4, 4);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5)","(5, 5)",0.5819594443402982,True
109,-1,20,"(4, 5)","(0, 0);(0, 1);(0, 2);(0, 1);(0, 2);(0, 1);(0, 2);(1, 2);(1, 1);(1, 2);(2, 2);(1, 2);(1, 3);(1, 4);(2, 4);(3, 4);(4, 4);(4, 3);(4, 4);(4, 5)","(5, 5)",0.5790496471185967,False
110,15,20,"(5, 5)","(1, 0);(0, 0);(0, 0);(0, 1);(0, 1);(0, 2);(1, 2);(0, 2);(0, 3);(1, 3);(2, 3);(2, 4);(3, 4);(2, 4);(3, 4);(4, 4);(4, 5);(5, 5);(5, 5);(5, 5)","(5, 4)",0.5761543988830038,True
111,0,20,"(4, 4)","(0, 1);(0, 2);(0, 3);(0, 2);(1, 2);(0, 2);(0, 2);(0, 2);(1, 2);(2, 2);(2, 1);(2, 2);(2, 3);(3, 3);(3, 4);(4, 4);(4, 3);(5, 3);(5, 4);(4, 4)","(4, 5)",0.5732736268885887,False
112,-1,20,"(0, 0)","(0, 0);(0, 0);(1, 0);(2, 0);(3, 0);(3, 1);(3, 2);(3, 3);(3, 4);(2, 4);(3, 4);(3, 3);(4, 3);(3, 3);(3, 2);(2, 2);(1, 2);(1, 1);(1, 0);(0, 0)","(1, 0)",0.5704072587541458,False
113,0,20,"(2, 5)","(0, 0);(0, 1);(0, 0);(0, 0);(1, 0);(1, 0);(0, 0);(0, 0);(0, 1);(0, 2);(0, 2);(1, 2);(2, 2);(2, 3);(2, 4);(3, 4);(4, 4);(4, 5);(3, 5);(2, 5)","(2, 4)",0.567555222460375,False
114,0,20,"(1, 2)","(0, 0);(0, 0);(0, 0);(0, 1);(0, 2);(0, 1);(0, 2);(1, 2);(2, 2);(2, 1);(3, 1);(3, 2);(4, 2);(3, 2);(2, 2);(2, 1);(2, 0);(2, 1);(2, 2);(1, 2)","(2, 2)",0.5647174463480732,False
115,25,20,"(5, 5)","(0, 1);(0, 2);(1, 2);(1, 3);(2, 3);(2, 4);(3, 4);(2, 4);(3, 4);(3, 5);(2, 5);(3, 5);(4, 5);(4, 5);(5, 5);(5, 5);(5, 5);(4, 5);(5, 5);(5, 5)","(5, 5)",0.5618938591163328,True
116,9,20,"(5, 5)","(0, 1);(0, 2);(1, 2);(1, 1);(2, 1);(2, 2);(1, 2);(2, 2);(3, 2);(2, 2);(2, 1);(2, 2);(3, 2);(3, 3);(3, 4);(4, 4);(5, 4);(5, 5);(5, 4);(5, 5)","(5, 5)",0.5590843898207511,True
117,0,20,"(5, 4)","(0, 1);(0, 1);(0, 2);(0, 3);(0, 2);(1, 2);(2, 2);(2, 1);(2, 2);(2, 1);(2, 0);(2, 1);(2, 0);(2, 1);(2, 2);(2, 3);(3, 3);(3, 4);(4, 4);(5, 4)","(5, 5)",0.5562889678716474,False
118,0,20,"(3, 4)","(0, 0);(0, 0);(1, 0);(2, 0);(1, 0);(2, 0);(2, 0);(1, 0);(2, 0);(1, 0);(2, 0);(2, 1);(3, 1);(2, 1);(2, 2);(2, 3);(2, 4);(3, 4);(3, 3);(3, 4)","(4, 4)",0.5535075230322891,False
119,29,20,"(5, 5)","(0, 0);(0, 1);(0, 0);(0, 1);(0, 2);(1, 2);(1, 1);(2, 1);(2, 2);(2, 3);(3, 3);(3, 4);(4, 4);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5)","(5, 5)",0.5507399854171277,True
120,0,20,"(3, 4)","(0, 1);(0, 0);(0, 0);(0, 0);(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(2, 4);(1, 4);(2, 4);(3, 4);(2, 4);(2, 3);(3, 3);(3, 4);(3, 5);(3, 5);(3, 4)","(3, 3)",0.547986285490042,False
121,14,20,"(3, 4)","(0, 1);(1, 1);(1, 0);(2, 0);(2, 1);(2, 2);(2, 3);(2, 4);(3, 4);(4, 4);(4, 5);(4, 4);(4, 5);(5, 5);(5, 4);(5, 5);(5, 5);(4, 5);(3, 5);(3, 4)","(3, 3)",0.5452463540625918,False
122,19,20,"(5, 5)","(0, 1);(0, 0);(0, 1);(1, 1);(1, 2);(2, 2);(2, 3);(3, 3);(3, 4);(3, 5);(4, 5);(3, 5);(4, 5);(4, 5);(5, 5);(4, 5);(5, 5);(5, 5);(5, 4);(5, 5)","(5, 5)",0.5425201222922789,True
123,30,20,"(5, 5)","(0, 1);(0, 2);(1, 2);(2, 2);(2, 3);(3, 3);(3, 2);(3, 3);(3, 2);(3, 3);(4, 3);(4, 4);(4, 5);(5, 5);(5, 5);(5, 5);(5, 5);(4, 5);(5, 5);(5, 5)","(5, 5)",0.5398075216808175,True
124,-1,20,"(2, 1)","(0, 1);(0, 0);(1, 0);(1, 1);(0, 1);(0, 0);(0, 1);(0, 2);(1, 2);(2, 2);(3, 2);(3, 1);(2, 1);(2, 0);(2, 0);(2, 1);(3, 1);(2, 1);(2, 2);(2, 1)","(2, 0)",0.5371084840724134,False
125,5,20,"(5, 5)","(0, 1);(0, 2);(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(2, 2);(3, 2);(3, 3);(4, 3);(4, 4);(4, 5);(3, 5);(2, 5);(2, 4);(3, 4);(4, 4);(4, 5);(5, 5)","(5, 5)",0.5344229416520513,True
126,0,20,"(3, 3)","(0, 1);(0, 2);(0, 3);(0, 3);(1, 3);(2, 3);(3, 3);(2, 3);(3, 3);(4, 3);(4, 2);(5, 2);(5, 1);(5, 2);(5, 2);(5, 3);(4, 3);(4, 2);(4, 3);(3, 3)","(3, 2)",0.531750826943791,False
127,0,20,"(3, 4)","(0, 1);(0, 2);(1, 2);(2, 2);(3, 2);(3, 3);(4, 3);(5, 3);(5, 3);(5, 2);(5, 3);(4, 3);(4, 4);(3, 4);(4, 4);(3, 4);(3, 5);(4, 5);(3, 5);(3, 4)","(4, 4)",0.5290920728090721,False
128,-1,20,"(4, 5)","(0, 1);(1, 1);(2, 1);(2, 2);(2, 3);(3, 3);(3, 2);(2, 2);(3, 2);(3, 3);(3, 4);(3, 3);(3, 2);(3, 3);(3, 4);(4, 4);(4, 5);(3, 5);(4, 5);(4, 5)","(5, 5)",0.5264466124450268,False
129,25,20,"(5, 5)","(1, 0);(2, 0);(2, 1);(3, 1);(4, 1);(5, 1);(5, 0);(5, 1);(5, 2);(4, 2);(4, 3);(4, 4);(4, 5);(5, 5);(5, 5);(5, 4);(5, 5);(4, 5);(5, 5);(5, 5)","(5, 5)",0.5238143793828016,True
130,20,20,"(5, 5)","(0, 0);(0, 1);(0, 2);(0, 3);(0, 4);(1, 4);(2, 4);(3, 4);(4, 4);(4, 5);(3, 5);(4, 5);(5, 5);(4, 5);(3, 5);(3, 5);(4, 5);(5, 5);(5, 5);(5, 5)","(5, 5)",0.5211953074858876,True
131,15,20,"(5, 5)","(0, 0);(0, 0);(0, 0);(0, 1);(0, 2);(0, 2);(1, 2);(2, 2);(3, 2);(3, 3);(3, 4);(4, 4);(3, 4);(2, 4);(2, 5);(3, 5);(4, 5);(5, 5);(5, 5);(5, 5)","(5, 5)",0.5185893309484582,True
132,25,20,"(5, 5)","(0, 1);(0, 2);(1, 2);(1, 3);(1, 4);(2, 4);(3, 4);(4, 4);(4, 5);(5, 5);(4, 5);(5, 5);(5, 5);(4, 5);(3, 5);(3, 5);(4, 5);(5, 5);(5, 4);(5, 5)","(5, 5)",0.5159963842937159,True
133,20,20,"(5, 5)","(0, 0);(0, 1);(0, 2);(0, 2);(0, 1);(0, 2);(0, 2);(1, 2);(2, 2);(2, 3);(1, 3);(2, 3);(3, 3);(3, 4);(4, 4);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5)","(5, 5)",0.5134164023722473,True
134,0,20,"(4, 5)","(1, 0);(2, 0);(1, 0);(2, 0);(2, 0);(2, 1);(2, 2);(3, 2);(2, 2);(3, 2);(3, 3);(2, 3);(2, 4);(2, 3);(3, 3);(3, 2);(3, 3);(3, 4);(3, 5);(4, 5)","(5, 5)",0.510849320360386,False
135,45,20,"(5, 5)","(1, 0);(2, 0);(2, 1);(2, 2);(3, 2);(3, 3);(3, 4);(4, 4);(4, 5);(5, 5);(4, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(4, 5);(5, 5);(5, 5);(5, 5)","(4, 5)",0.5082950737585841,True
136,0,20,"(3, 5)","(1, 0);(2, 0);(2, 1);(3, 1);(3, 2);(4, 2);(5, 2);(5, 3);(4, 3);(4, 2);(4, 3);(4, 2);(4, 1);(4, 2);(3, 2);(3, 3);(3, 4);(4, 4);(4, 5);(3, 5)","(3, 4)",0.5057535983897912,False
137,29,20,"(4, 5)","(0, 1);(0, 2);(1, 2);(1, 1);(1, 2);(2, 2);(3, 2);(3, 3);(3, 4);(4, 4);(5, 4);(5, 3);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(4, 5)","(5, 5)",0.5032248303978422,False
138,35,20,"(5, 5)","(1, 0);(2, 0);(2, 1);(3, 1);(3, 0);(3, 1);(3, 2);(3, 3);(3, 4);(4, 4);(4, 5);(5, 5);(4, 5);(4, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5)","(5, 5)",0.500708706245853,True
139,40,20,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(4, 1);(5, 1);(5, 2);(5, 3);(5, 4);(5, 5);(5, 5);(5, 5);(4, 5);(5, 5);(4, 5);(5, 5);(5, 5);(5, 4);(5, 5);(5, 5)","(5, 5)",0.4982051627146237,True
140,29,20,"(5, 5)","(1, 0);(1, 1);(2, 1);(3, 1);(3, 2);(4, 2);(4, 1);(4, 2);(4, 3);(4, 4);(4, 5);(5, 5);(5, 5);(5, 4);(5, 5);(4, 5);(4, 5);(5, 5);(5, 5);(5, 5)","(5, 5)",0.49571413690105054,True
141,20,20,"(5, 5)","(0, 1);(0, 2);(1, 2);(1, 3);(2, 3);(2, 4);(1, 4);(2, 4);(3, 4);(4, 4);(4, 5);(4, 5);(3, 5);(4, 5);(3, 5);(4, 5);(5, 5);(5, 5);(5, 5);(5, 5)","(5, 5)",0.4932355662165453,True
142,40,20,"(5, 5)","(0, 0);(1, 0);(2, 0);(2, 1);(3, 1);(3, 2);(4, 2);(5, 2);(5, 3);(5, 4);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 4);(5, 5);(5, 5)","(5, 5)",0.4907693883854626,True
143,0,20,"(4, 4)","(0, 1);(0, 2);(0, 3);(1, 3);(1, 4);(1, 3);(2, 3);(2, 2);(3, 2);(4, 2);(4, 1);(3, 1);(3, 2);(3, 3);(3, 2);(2, 2);(2, 3);(3, 3);(3, 4);(4, 4)","(4, 5)",0.4883155414435353,False
144,15,20,"(5, 5)","(1, 0);(1, 0);(1, 0);(2, 0);(3, 0);(3, 1);(3, 2);(2, 2);(3, 2);(3, 3);(3, 4);(2, 4);(3, 4);(3, 5);(4, 5);(5, 5);(5, 4);(5, 4);(5, 5);(5, 5)","(5, 5)",0.4858739637363176,True
145,0,20,"(3, 5)","(0, 0);(0, 0);(1, 0);(2, 0);(2, 1);(3, 1);(2, 1);(3, 1);(3, 2);(2, 2);(3, 2);(3, 3);(3, 2);(3, 3);(3, 4);(2, 4);(3, 4);(3, 3);(3, 4);(3, 5)","(4, 5)",0.483444593917636,False
146,24,20,"(4, 5)","(1, 0);(2, 0);(1, 0);(1, 1);(1, 2);(1, 3);(1, 4);(2, 4);(2, 3);(3, 3);(3, 4);(4, 4);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(5, 4);(5, 5);(4, 5)","(5, 5)",0.4810273709480478,False
147,19,20,"(5, 5)","(1, 0);(1, 0);(1, 1);(2, 1);(3, 1);(2, 1);(3, 1);(3, 2);(2, 2);(2, 3);(2, 4);(2, 3);(2, 4);(3, 4);(4, 4);(4, 5);(5, 5);(5, 5);(5, 5);(5, 5)","(5, 5)",0.47862223409330756,True
148,30,20,"(5, 5)","(0, 0);(1, 0);(2, 0);(1, 0);(2, 0);(3, 0);(3, 1);(3, 2);(4, 2);(4, 3);(4, 4);(4, 5);(5, 5);(5, 4);(5, 5);(4, 5);(5, 5);(5, 5);(5, 5);(5, 5)","(5, 5)",0.47622912292284103,True
149,4,20,"(5, 5)","(0, 1);(0, 0);(1, 0);(1, 0);(2, 0);(2, 1);(2, 0);(1, 0);(2, 0);(1, 0);(1, 0);(1, 1);(1, 2);(2, 2);(3, 2);(3, 3);(3, 4);(4, 4);(4, 5);(5, 5)","(5, 5)",0.4738479773082268,True
150,0,20,"(2, 0)","(1, 0);(2, 0);(2, 1);(3, 1);(3, 2);(2, 2);(3, 2);(3, 1);(4, 1);(3, 1);(3, 2);(3, 3);(2, 3);(2, 2);(2, 1);(3, 1);(2, 1);(3, 1);(3, 0);(2, 0)","(2, 0)",0.47147873742168567,False
151,35,20,"(5, 5)","(1, 0);(2, 0);(3, 0);(2, 0);(3, 0);(3, 1);(3, 2);(4, 2);(5, 2);(5, 3);(5, 4);(5, 5);(5, 5);(5, 4);(5, 5);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5)","(5, 5)",0.46912134373457726,True
152,15,20,"(5, 5)","(1, 0);(2, 0);(1, 0);(2, 0);(3, 0);(3, 1);(3, 2);(3, 3);(3, 4);(4, 4);(4, 5);(5, 5);(4, 5);(3, 5);(4, 5);(4, 4);(4, 5);(5, 5);(4, 5);(5, 5)","(5, 5)",0.46677573701590436,True
153,0,20,"(4, 4)","(0, 0);(0, 1);(0, 0);(1, 0);(2, 0);(2, 0);(3, 0);(2, 0);(3, 0);(3, 1);(3, 2);(3, 3);(3, 2);(3, 3);(3, 2);(3, 3);(3, 4);(4, 4);(4, 3);(4, 4)","(4, 5)",0.46444185833082485,False
154,9,20,"(5, 5)","(1, 0);(1, 0);(1, 1);(2, 1);(3, 1);(3, 2);(2, 2);(3, 2);(2, 2);(1, 2);(1, 3);(0, 3);(1, 3);(2, 3);(2, 4);(3, 4);(3, 5);(4, 5);(5, 5);(5, 5)","(5, 5)",0.46211964903917074,True
155,15,20,"(4, 5)","(0, 0);(1, 0);(2, 0);(3, 0);(4, 0);(4, 1);(4, 2);(4, 1);(5, 1);(5, 2);(5, 3);(5, 3);(5, 4);(5, 5);(5, 5);(5, 4);(5, 5);(4, 5);(4, 4);(4, 5)","(5, 5)",0.4598090507939749,False
156,15,20,"(5, 5)","(1, 0);(2, 0);(1, 0);(2, 0);(3, 0);(4, 0);(4, 1);(4, 2);(4, 3);(4, 4);(4, 5);(4, 4);(3, 4);(4, 4);(4, 5);(4, 4);(5, 4);(5, 5);(5, 5);(5, 5)","(5, 5)",0.457510005540005,True
157,-1,20,"(2, 2)","(0, 0);(0, 0);(1, 0);(1, 1);(2, 1);(2, 0);(2, 0);(2, 0);(3, 0);(3, 1);(3, 2);(4, 2);(3, 2);(2, 2);(3, 2);(3, 3);(3, 2);(2, 2);(3, 2);(2, 2)","(3, 2)",0.45522245551230495,False
158,5,20,"(4, 5)","(0, 0);(0, 1);(0, 2);(0, 2);(0, 3);(0, 3);(1, 3);(2, 3);(1, 3);(2, 3);(1, 3);(2, 3);(2, 4);(3, 4);(4, 4);(4, 5);(3, 5);(4, 5);(5, 5);(4, 5)","(3, 5)",0.4529463432347434,False
159,0,20,"(4, 5)","(0, 0);(1, 0);(2, 0);(3, 0);(4, 0);(3, 0);(3, 1);(3, 2);(3, 1);(3, 2);(3, 3);(3, 4);(4, 4);(4, 3);(4, 4);(3, 4);(3, 3);(3, 4);(4, 4);(4, 5)","(3, 5)",0.4506816115185697,False
160,20,20,"(5, 5)","(1, 0);(2, 0);(1, 0);(2, 0);(3, 0);(3, 1);(4, 1);(4, 2);(4, 3);(4, 4);(4, 5);(5, 5);(5, 4);(5, 3);(5, 3);(5, 4);(5, 5);(5, 5);(5, 4);(5, 5)","(5, 5)",0.4484282034609769,True
161,0,20,"(4, 2)","(0, 0);(0, 0);(1, 0);(1, 0);(0, 0);(1, 0);(2, 0);(2, 1);(3, 1);(3, 0);(3, 1);(2, 1);(3, 1);(4, 1);(5, 1);(5, 2);(5, 1);(5, 1);(5, 2);(4, 2)","(4, 3)",0.446186062443672,False
162,0,20,"(4, 5)","(1, 0);(1, 0);(2, 0);(2, 1);(2, 2);(3, 2);(3, 3);(3, 4);(3, 3);(3, 2);(3, 1);(3, 2);(3, 3);(3, 2);(4, 2);(4, 3);(4, 4);(4, 5);(3, 5);(4, 5)","(5, 5)",0.4439551321314536,False
163,0,20,"(3, 2)","(0, 0);(0, 0);(1, 0);(2, 0);(1, 0);(2, 0);(1, 0);(2, 0);(2, 0);(3, 0);(3, 1);(2, 1);(3, 1);(2, 1);(2, 0);(2, 1);(3, 1);(2, 1);(3, 1);(3, 2)","(3, 3)",0.4417353564707963,False
164,25,20,"(5, 5)","(1, 0);(2, 0);(2, 1);(2, 2);(2, 3);(2, 4);(3, 4);(3, 3);(2, 3);(3, 3);(3, 4);(3, 5);(4, 5);(5, 5);(5, 5);(5, 4);(5, 5);(5, 5);(4, 5);(5, 5)","(5, 5)",0.43952667968844233,True
165,35,20,"(5, 5)","(1, 0);(1, 0);(2, 0);(3, 0);(3, 1);(3, 2);(3, 1);(3, 2);(3, 3);(3, 4);(4, 4);(4, 5);(5, 5);(4, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5)","(5, 4)",0.43732904629000013,True
166,5,20,"(4, 4)","(1, 0);(2, 0);(3, 0);(3, 1);(3, 2);(3, 3);(3, 4);(2, 4);(3, 4);(3, 3);(3, 4);(3, 5);(3, 5);(4, 5);(4, 5);(4, 4);(5, 4);(5, 5);(4, 5);(4, 4)","(4, 5)",0.4351424010585501,False
167,50,20,"(5, 5)","(1, 0);(2, 0);(2, 1);(2, 2);(3, 2);(4, 2);(4, 3);(4, 4);(4, 5);(5, 5);(5, 5);(5, 5);(4, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5)","(5, 5)",0.43296668905325736,True
168,15,20,"(5, 5)","(1, 0);(2, 0);(3, 0);(3, 1);(3, 2);(3, 3);(2, 3);(2, 4);(2, 3);(2, 4);(3, 4);(4, 4);(4, 5);(4, 4);(4, 3);(4, 4);(4, 5);(5, 5);(5, 5);(5, 5)","(5, 5)",0.43080185560799106,True
169,25,20,"(5, 5)","(1, 0);(2, 0);(2, 1);(2, 2);(3, 2);(3, 1);(4, 1);(4, 2);(4, 3);(3, 3);(3, 4);(3, 5);(4, 5);(5, 5);(4, 5);(5, 5);(5, 5);(5, 4);(5, 5);(5, 5)","(5, 5)",0.4286478463299511,True
170,30,20,"(5, 5)","(1, 0);(2, 0);(3, 0);(3, 1);(3, 2);(3, 3);(4, 3);(4, 4);(5, 4);(5, 5);(4, 5);(4, 4);(4, 5);(5, 5);(4, 5);(5, 5);(5, 5);(4, 5);(5, 5);(5, 5)","(5, 5)",0.42650460709830135,True
171,30,20,"(5, 5)","(0, 0);(1, 0);(2, 0);(2, 1);(2, 0);(3, 0);(4, 0);(4, 1);(4, 2);(4, 3);(3, 3);(3, 4);(3, 5);(4, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5)","(5, 5)",0.42437208406280985,True
172,20,20,"(5, 5)","(1, 0);(2, 0);(1, 0);(2, 0);(2, 1);(2, 2);(3, 2);(3, 3);(3, 4);(3, 5);(4, 5);(4, 4);(4, 5);(3, 5);(4, 5);(4, 5);(5, 5);(5, 5);(5, 5);(5, 5)","(5, 5)",0.4222502236424958,True
173,39,20,"(5, 5)","(1, 0);(1, 1);(1, 2);(1, 3);(1, 4);(2, 4);(3, 4);(4, 4);(4, 5);(4, 5);(5, 5);(5, 5);(4, 5);(5, 5);(5, 5);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5)","(5, 5)",0.42013897252428334,True
174,15,20,"(3, 5)","(1, 0);(2, 0);(2, 1);(2, 0);(3, 0);(3, 1);(3, 2);(2, 2);(2, 3);(3, 3);(3, 4);(4, 4);(4, 5);(5, 5);(5, 5);(5, 5);(4, 5);(3, 5);(2, 5);(3, 5)","(3, 4)",0.4180382776616619,False
175,15,20,"(5, 3)","(1, 0);(2, 0);(2, 1);(2, 2);(2, 3);(2, 4);(3, 4);(3, 5);(3, 5);(4, 5);(3, 5);(4, 5);(5, 5);(5, 5);(5, 5);(5, 4);(5, 3);(5, 2);(5, 3);(5, 3)","(5, 4)",0.4159480862733536,False
176,29,20,"(5, 5)","(0, 1);(0, 1);(1, 1);(1, 2);(1, 3);(1, 4);(1, 3);(1, 4);(2, 4);(3, 4);(4, 4);(4, 5);(5, 5);(5, 5);(5, 4);(5, 5);(5, 5);(5, 4);(5, 5);(5, 5)","(5, 5)",0.41386834584198684,True
177,25,20,"(4, 5)","(1, 0);(2, 0);(2, 1);(3, 1);(3, 0);(3, 1);(3, 2);(3, 3);(3, 4);(3, 5);(3, 5);(4, 5);(3, 5);(4, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(4, 5)","(5, 5)",0.4117990041127769,False
178,45,20,"(5, 5)","(1, 0);(0, 0);(1, 0);(2, 0);(2, 1);(3, 1);(3, 2);(3, 3);(3, 4);(4, 4);(4, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5)","(5, 5)",0.40974000909221303,True
179,25,20,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(1, 4);(1, 3);(1, 4);(2, 4);(2, 5);(3, 5);(3, 4);(3, 5);(4, 5);(4, 5);(5, 5);(5, 5);(5, 5);(4, 5);(5, 5);(5, 5)","(5, 5)",0.40769130904675194,True
180,15,20,"(5, 5)","(1, 0);(1, 0);(1, 0);(0, 0);(0, 1);(0, 0);(0, 1);(0, 2);(0, 3);(1, 3);(1, 4);(1, 3);(1, 4);(2, 4);(3, 4);(4, 4);(4, 5);(5, 5);(5, 5);(5, 5)","(5, 5)",0.40565285250151817,True
181,5,20,"(5, 5)","(0, 0);(1, 0);(0, 0);(1, 0);(2, 0);(2, 0);(2, 1);(2, 2);(2, 3);(3, 3);(2, 3);(2, 4);(3, 4);(4, 4);(4, 3);(4, 2);(4, 3);(4, 4);(5, 4);(5, 5)","(5, 5)",0.4036245882390106,True
