Episode,Total Reward,Steps Taken,state,Path,Final_position,Epsilon,Done
91,0,20,"(1, 5)","(0, 0);(0, 0);(0, 1);(0, 2);(0, 3);(0, 3);(0, 4);(0, 3);(1, 3);(1, 2);(2, 2);(1, 2);(2, 2);(2, 3);(3, 3);(2, 3);(2, 4);(1, 4);(1, 5);(1, 5)","(2, 5)",0.6337242817644086,False
92,0,20,"(5, 1)","(0, 1);(0, 0);(1, 0);(0, 0);(0, 0);(1, 0);(2, 0);(3, 0);(3, 1);(4, 1);(5, 1);(5, 1);(5, 0);(5, 0);(5, 0);(4, 0);(3, 0);(4, 0);(5, 0);(5, 1)","(5, 1)",0.6305556603555866,False
93,-1,20,"(3, 5)","(1, 0);(1, 0);(1, 0);(0, 0);(0, 1);(0, 2);(1, 2);(2, 2);(1, 2);(1, 1);(1, 0);(2, 0);(2, 1);(3, 1);(3, 2);(3, 3);(4, 3);(3, 3);(3, 4);(3, 5)","(4, 5)",0.6274028820538087,False
94,-2,20,"(1, 1)","(0, 0);(0, 1);(0, 0);(0, 0);(0, 0);(1, 0);(1, 0);(1, 0);(1, 0);(0, 0);(1, 0);(1, 1);(2, 1);(3, 1);(4, 1);(4, 2);(3, 2);(2, 2);(2, 1);(1, 1)","(0, 1)",0.6242658676435396,False
95,-1,20,"(5, 0)","(0, 0);(0, 1);(0, 1);(0, 1);(1, 1);(0, 1);(0, 0);(0, 0);(1, 0);(2, 0);(2, 0);(3, 0);(4, 0);(4, 0);(3, 0);(2, 0);(3, 0);(4, 0);(4, 0);(5, 0)","(5, 0)",0.6211445383053219,False
96,-2,20,"(2, 2)","(0, 1);(1, 1);(1, 0);(1, 1);(2, 1);(2, 0);(3, 0);(4, 0);(3, 0);(3, 1);(3, 2);(3, 3);(4, 3);(3, 3);(4, 3);(4, 4);(3, 4);(2, 4);(2, 3);(2, 2)","(2, 3)",0.6180388156137953,False
97,4,20,"(4, 4)","(1, 0);(0, 0);(1, 0);(1, 0);(2, 0);(2, 0);(2, 1);(1, 1);(2, 1);(3, 1);(4, 1);(4, 2);(5, 2);(5, 3);(5, 4);(5, 5);(4, 5);(4, 4);(3, 4);(4, 4)","(5, 4)",0.6149486215357263,False
98,5,20,"(5, 5)","(0, 0);(1, 0);(2, 0);(3, 0);(2, 0);(3, 0);(3, 0);(4, 0);(5, 0);(4, 0);(4, 1);(3, 1);(4, 1);(4, 0);(5, 0);(5, 1);(5, 2);(5, 3);(5, 4);(5, 5)","(5, 5)",0.6118738784280476,True
99,-1,20,"(2, 0)","(1, 0);(1, 1);(1, 0);(1, 0);(0, 0);(0, 0);(0, 1);(0, 1);(0, 0);(1, 0);(2, 0);(3, 0);(2, 0);(3, 0);(3, 1);(2, 1);(2, 0);(1, 0);(2, 0);(2, 0)","(3, 0)",0.6088145090359074,False
100,20,20,"(3, 2)","(1, 0);(2, 0);(2, 0);(3, 0);(3, 1);(4, 1);(4, 2);(4, 3);(4, 4);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(4, 5);(3, 5);(3, 5);(3, 4);(3, 3);(3, 2)","(3, 3)",0.6057704364907278,False
101,10,20,"(5, 5)","(0, 1);(0, 2);(1, 2);(1, 3);(1, 2);(2, 2);(3, 2);(4, 2);(4, 3);(4, 4);(4, 3);(4, 4);(5, 4);(5, 4);(4, 4);(4, 3);(4, 4);(5, 4);(5, 5);(5, 5)","(5, 5)",0.6027415843082742,True
102,-1,20,"(1, 2)","(0, 0);(0, 0);(0, 0);(1, 0);(0, 0);(0, 1);(1, 1);(0, 1);(0, 2);(0, 1);(0, 2);(1, 2);(2, 2);(1, 2);(2, 2);(1, 2);(2, 2);(3, 2);(2, 2);(1, 2)","(2, 2)",0.5997278763867329,False
103,-1,20,"(5, 3)","(0, 0);(0, 0);(0, 0);(0, 0);(0, 1);(0, 0);(0, 0);(0, 0);(0, 1);(1, 1);(1, 2);(2, 2);(3, 2);(2, 2);(1, 2);(2, 2);(3, 2);(3, 3);(4, 3);(5, 3)","(5, 4)",0.5967292370047992,False
104,0,20,"(5, 3)","(0, 0);(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(3, 3);(4, 3);(3, 3);(4, 3);(3, 3);(4, 3);(4, 4);(4, 3);(4, 2);(4, 3);(4, 4);(5, 4);(5, 4);(5, 3)","(5, 2)",0.5937455908197752,False
105,-1,20,"(3, 1)","(1, 0);(1, 0);(1, 0);(1, 0);(1, 0);(1, 0);(1, 0);(1, 0);(0, 0);(0, 0);(0, 1);(0, 0);(0, 1);(0, 1);(0, 1);(0, 0);(1, 0);(1, 1);(2, 1);(3, 1)","(4, 1)",0.5907768628656763,False
106,9,20,"(5, 5)","(1, 0);(1, 0);(1, 1);(0, 1);(0, 2);(0, 2);(1, 2);(2, 2);(3, 2);(3, 3);(4, 3);(4, 4);(5, 4);(5, 4);(5, 4);(4, 4);(4, 5);(5, 5);(5, 4);(5, 5)","(5, 5)",0.5878229785513479,True
107,-3,20,"(3, 1)","(0, 0);(0, 0);(0, 0);(0, 1);(0, 0);(1, 0);(1, 0);(2, 0);(1, 0);(1, 0);(1, 0);(1, 1);(1, 2);(1, 1);(2, 1);(3, 1);(2, 1);(1, 1);(2, 1);(3, 1)","(3, 2)",0.5848838636585911,False
108,-1,20,"(2, 0)","(0, 1);(1, 1);(0, 1);(0, 0);(0, 0);(0, 0);(0, 0);(0, 1);(0, 0);(1, 0);(2, 0);(3, 0);(2, 0);(2, 0);(3, 0);(3, 1);(2, 1);(2, 0);(2, 1);(2, 0)","(2, 0)",0.5819594443402982,False
109,0,20,"(1, 0)","(0, 0);(0, 1);(0, 0);(1, 0);(1, 0);(0, 0);(1, 0);(0, 0);(0, 1);(0, 0);(0, 1);(0, 1);(0, 0);(0, 1);(0, 1);(0, 0);(0, 0);(0, 0);(0, 0);(1, 0)","(1, 1)",0.5790496471185967,False
110,29,20,"(4, 5)","(0, 0);(1, 0);(1, 0);(1, 1);(2, 1);(2, 2);(2, 3);(3, 3);(4, 3);(4, 2);(4, 3);(5, 3);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(4, 5)","(5, 5)",0.5761543988830038,False
111,10,20,"(4, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(4, 0);(4, 1);(5, 1);(5, 0);(5, 1);(5, 2);(5, 3);(5, 4);(4, 4);(4, 5);(4, 5);(4, 5);(5, 5);(5, 5);(4, 5);(4, 5)","(4, 5)",0.5732736268885887,False
112,-1,20,"(3, 0)","(1, 0);(1, 0);(1, 0);(1, 0);(1, 0);(0, 0);(0, 0);(0, 1);(0, 1);(0, 1);(1, 1);(2, 1);(3, 1);(4, 1);(4, 0);(3, 0);(4, 0);(4, 0);(4, 0);(3, 0)","(4, 0)",0.5704072587541458,False
113,0,20,"(4, 5)","(0, 0);(0, 0);(1, 0);(0, 0);(0, 1);(0, 2);(1, 2);(2, 2);(3, 2);(2, 2);(3, 2);(2, 2);(3, 2);(3, 3);(3, 4);(4, 4);(4, 3);(4, 4);(4, 5);(4, 5)","(4, 5)",0.567555222460375,False
114,-1,20,"(4, 3)","(0, 0);(0, 0);(0, 0);(0, 0);(0, 0);(0, 0);(0, 0);(0, 0);(0, 0);(1, 0);(1, 1);(1, 2);(2, 2);(3, 2);(2, 2);(1, 2);(2, 2);(3, 2);(3, 3);(4, 3)","(4, 4)",0.5647174463480732,False
115,25,20,"(5, 4)","(1, 0);(2, 0);(3, 0);(3, 1);(3, 2);(3, 3);(2, 3);(2, 4);(2, 3);(3, 3);(4, 3);(4, 4);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(4, 5);(5, 5);(5, 4)","(5, 5)",0.5618938591163328,False
116,0,20,"(4, 4)","(0, 1);(0, 2);(1, 2);(2, 2);(2, 3);(3, 3);(2, 3);(1, 3);(1, 2);(2, 2);(3, 2);(4, 2);(4, 3);(4, 2);(3, 2);(3, 3);(4, 3);(4, 4);(4, 3);(4, 4)","(4, 5)",0.5590843898207511,False
117,-1,20,"(0, 1)","(1, 0);(1, 0);(1, 1);(0, 1);(0, 1);(0, 1);(0, 2);(0, 2);(0, 1);(0, 2);(0, 2);(0, 1);(0, 1);(0, 0);(0, 1);(0, 0);(0, 1);(0, 0);(0, 1);(0, 1)","(0, 0)",0.5562889678716474,False
118,0,20,"(3, 1)","(1, 0);(0, 0);(0, 0);(0, 0);(0, 0);(0, 0);(0, 0);(0, 0);(0, 1);(0, 0);(0, 0);(0, 0);(0, 0);(0, 0);(0, 1);(0, 2);(1, 2);(2, 2);(3, 2);(3, 1)","(2, 1)",0.5535075230322891,False
119,0,20,"(5, 2)","(1, 0);(2, 0);(3, 0);(4, 0);(5, 0);(5, 0);(5, 1);(5, 0);(5, 0);(5, 1);(4, 1);(4, 2);(5, 2);(5, 2);(5, 1);(5, 0);(5, 0);(5, 0);(5, 1);(5, 2)","(5, 3)",0.5507399854171277,False
120,4,20,"(4, 5)","(1, 0);(1, 0);(0, 0);(0, 0);(1, 0);(1, 1);(1, 0);(2, 0);(3, 0);(2, 0);(3, 0);(4, 0);(5, 0);(5, 1);(5, 1);(5, 2);(5, 3);(5, 4);(5, 5);(4, 5)","(4, 5)",0.547986285490042,False
121,0,20,"(0, 0)","(0, 1);(0, 0);(0, 0);(0, 1);(0, 0);(0, 1);(0, 0);(0, 0);(0, 0);(0, 0);(0, 0);(0, 0);(0, 0);(0, 0);(0, 0);(0, 0);(0, 0);(0, 0);(0, 0);(0, 0)","(0, 0)",0.5452463540625918,False
122,-1,20,"(4, 3)","(1, 0);(1, 1);(1, 0);(1, 0);(0, 0);(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(3, 3);(2, 3);(1, 3);(2, 3);(2, 2);(3, 2);(4, 2);(4, 3);(4, 2);(4, 3)","(4, 4)",0.5425201222922789,False
123,0,20,"(4, 5)","(0, 0);(0, 0);(0, 0);(0, 0);(0, 0);(0, 0);(1, 0);(2, 0);(3, 0);(3, 1);(3, 2);(3, 3);(4, 3);(4, 4);(5, 4);(4, 4);(4, 5);(4, 5);(4, 4);(4, 5)","(4, 5)",0.5398075216808175,False
124,30,20,"(4, 5)","(0, 0);(1, 0);(2, 0);(3, 0);(3, 1);(3, 2);(3, 3);(4, 3);(4, 4);(5, 4);(5, 5);(5, 5);(4, 5);(5, 5);(5, 5);(5, 5);(5, 5);(4, 5);(4, 4);(4, 5)","(5, 5)",0.5371084840724134,False
125,-1,20,"(2, 3)","(0, 0);(0, 0);(0, 1);(0, 2);(0, 2);(0, 1);(0, 2);(1, 2);(2, 2);(2, 1);(1, 1);(1, 2);(2, 2);(2, 1);(2, 2);(3, 2);(2, 2);(3, 2);(3, 3);(2, 3)","(2, 4)",0.5344229416520513,False
126,8,20,"(5, 5)","(1, 0);(0, 0);(0, 1);(1, 1);(2, 1);(1, 1);(1, 2);(0, 2);(1, 2);(2, 2);(3, 2);(3, 3);(2, 3);(3, 3);(4, 3);(4, 4);(4, 5);(4, 5);(5, 5);(5, 5)","(5, 5)",0.531750826943791,True
127,5,20,"(5, 5)","(0, 0);(1, 0);(2, 0);(1, 0);(1, 0);(2, 0);(3, 0);(3, 1);(3, 0);(3, 1);(3, 2);(3, 3);(4, 3);(4, 2);(4, 3);(4, 4);(5, 4);(4, 4);(5, 4);(5, 5)","(5, 5)",0.5290920728090721,True
128,-1,20,"(5, 4)","(0, 0);(0, 0);(0, 0);(0, 0);(0, 0);(0, 1);(0, 0);(0, 0);(0, 0);(0, 0);(0, 1);(0, 1);(1, 1);(1, 2);(2, 2);(3, 2);(3, 3);(3, 4);(4, 4);(5, 4)","(5, 5)",0.5264466124450268,False
129,-1,20,"(2, 5)","(0, 0);(0, 0);(0, 0);(0, 0);(0, 0);(1, 0);(0, 0);(0, 1);(1, 1);(1, 2);(0, 2);(0, 3);(1, 3);(2, 3);(2, 4);(1, 4);(2, 4);(1, 4);(2, 4);(2, 5)","(3, 5)",0.5238143793828016,False
130,0,20,"(5, 3)","(0, 1);(0, 0);(0, 0);(0, 0);(0, 1);(0, 2);(1, 2);(1, 3);(2, 3);(3, 3);(4, 3);(4, 2);(4, 3);(3, 3);(3, 2);(4, 2);(4, 1);(5, 1);(5, 2);(5, 3)","(5, 4)",0.5211953074858876,False
131,-2,20,"(2, 3)","(0, 0);(1, 0);(1, 1);(1, 2);(1, 3);(0, 3);(1, 3);(2, 3);(1, 3);(1, 2);(2, 2);(2, 1);(1, 1);(0, 1);(0, 2);(1, 2);(1, 3);(2, 3);(1, 3);(2, 3)","(3, 3)",0.5185893309484582,False
132,14,20,"(5, 5)","(0, 1);(1, 1);(2, 1);(2, 2);(1, 2);(1, 3);(1, 2);(1, 3);(2, 3);(3, 3);(3, 4);(3, 5);(4, 5);(3, 5);(3, 4);(4, 4);(4, 5);(5, 5);(5, 5);(5, 5)","(5, 5)",0.5159963842937159,True
133,-2,20,"(1, 2)","(1, 0);(0, 0);(0, 1);(0, 2);(0, 3);(0, 2);(0, 1);(0, 0);(0, 0);(0, 1);(1, 1);(1, 0);(1, 1);(1, 2);(0, 2);(1, 2);(1, 3);(0, 3);(1, 3);(1, 2)","(0, 2)",0.5134164023722473,False
134,0,20,"(3, 5)","(0, 0);(0, 0);(0, 1);(0, 1);(0, 2);(0, 1);(0, 2);(1, 2);(1, 3);(0, 3);(0, 3);(0, 4);(0, 4);(1, 4);(1, 5);(1, 4);(1, 5);(2, 5);(2, 5);(3, 5)","(4, 5)",0.510849320360386,False
135,-1,20,"(3, 3)","(1, 0);(2, 0);(2, 1);(1, 1);(1, 2);(1, 3);(0, 3);(1, 3);(2, 3);(2, 2);(3, 2);(3, 3);(3, 2);(3, 3);(4, 3);(3, 3);(2, 3);(2, 2);(2, 3);(3, 3)","(3, 2)",0.5082950737585841,False
136,0,20,"(3, 4)","(0, 0);(0, 0);(0, 0);(0, 0);(0, 1);(0, 1);(0, 2);(0, 1);(0, 0);(0, 1);(0, 2);(0, 3);(1, 3);(1, 4);(0, 4);(0, 4);(0, 4);(1, 4);(2, 4);(3, 4)","(2, 4)",0.5057535983897912,False
137,15,20,"(5, 5)","(0, 1);(0, 0);(0, 1);(0, 2);(0, 3);(0, 3);(1, 3);(1, 4);(2, 4);(3, 4);(4, 4);(3, 4);(4, 4);(5, 4);(5, 5);(5, 5);(5, 4);(5, 3);(5, 4);(5, 5)","(5, 5)",0.5032248303978422,True
138,45,20,"(5, 5)","(1, 0);(2, 0);(2, 1);(3, 1);(3, 2);(3, 3);(3, 4);(4, 4);(5, 4);(5, 5);(5, 5);(5, 5);(4, 5);(5, 5);(5, 5);(5, 5);(5, 5);(4, 5);(5, 5);(5, 5)","(5, 5)",0.500708706245853,True
139,5,20,"(5, 5)","(1, 0);(2, 0);(2, 1);(2, 2);(2, 3);(2, 2);(1, 2);(1, 3);(2, 3);(3, 3);(3, 4);(4, 4);(4, 3);(4, 4);(3, 4);(3, 5);(3, 4);(4, 4);(5, 4);(5, 5)","(5, 5)",0.4982051627146237,True
140,0,20,"(4, 4)","(1, 0);(2, 0);(2, 1);(3, 1);(2, 1);(2, 2);(2, 3);(3, 3);(3, 2);(3, 3);(2, 3);(2, 2);(2, 3);(3, 3);(4, 3);(4, 2);(5, 2);(5, 3);(5, 4);(4, 4)","(5, 4)",0.49571413690105054,False
141,34,20,"(4, 5)","(1, 0);(1, 1);(1, 2);(1, 3);(2, 3);(3, 3);(4, 3);(4, 4);(5, 4);(5, 5);(5, 5);(5, 5);(5, 4);(4, 4);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(4, 5)","(4, 4)",0.4932355662165453,False
142,10,20,"(5, 5)","(0, 0);(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(3, 3);(4, 3);(5, 3);(5, 4);(4, 4);(4, 3);(4, 2);(4, 1);(4, 2);(4, 3);(4, 4);(5, 4);(5, 5);(5, 5)","(5, 5)",0.4907693883854626,True
143,0,20,"(4, 4)","(0, 0);(1, 0);(1, 0);(2, 0);(2, 1);(2, 2);(2, 3);(3, 3);(3, 2);(3, 1);(3, 2);(3, 1);(3, 0);(3, 1);(3, 2);(2, 2);(3, 2);(3, 3);(4, 3);(4, 4)","(5, 4)",0.4883155414435353,False
144,30,20,"(4, 5)","(1, 0);(2, 0);(2, 1);(2, 2);(3, 2);(3, 3);(2, 3);(3, 3);(4, 3);(4, 4);(4, 3);(4, 4);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(4, 5)","(4, 4)",0.4858739637363176,False
145,35,20,"(5, 5)","(0, 0);(1, 0);(1, 0);(2, 0);(3, 0);(3, 1);(3, 2);(4, 2);(4, 3);(4, 4);(4, 5);(5, 5);(5, 5);(5, 5);(5, 4);(5, 5);(5, 5);(5, 5);(4, 5);(5, 5)","(5, 5)",0.483444593917636,True
146,35,20,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(1, 3);(1, 4);(1, 3);(2, 3);(3, 3);(4, 3);(5, 3);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5)","(5, 4)",0.4810273709480478,True
147,40,20,"(5, 5)","(1, 0);(2, 0);(2, 0);(3, 0);(3, 1);(3, 2);(3, 3);(4, 3);(5, 3);(5, 4);(5, 5);(5, 4);(5, 5);(5, 5);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5)","(5, 4)",0.47862223409330756,True
148,20,20,"(5, 3)","(0, 0);(1, 0);(2, 0);(3, 0);(3, 1);(3, 0);(3, 1);(3, 2);(3, 3);(3, 4);(3, 5);(4, 5);(5, 5);(5, 5);(5, 4);(5, 4);(5, 5);(5, 5);(5, 4);(5, 3)","(5, 4)",0.47622912292284103,False
149,10,20,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(3, 3);(3, 2);(2, 2);(3, 2);(3, 3);(4, 3);(4, 4);(5, 4);(5, 3);(4, 3);(4, 4);(5, 4);(5, 4);(5, 5);(5, 5)","(5, 5)",0.4738479773082268,True
150,0,20,"(4, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(0, 3);(1, 3);(2, 3);(3, 3);(4, 3);(4, 2);(4, 3);(4, 4);(5, 4);(4, 4);(5, 4);(5, 4);(4, 4);(5, 4);(4, 4);(4, 5)","(5, 5)",0.47147873742168567,False
151,45,20,"(5, 5)","(0, 1);(0, 2);(0, 1);(0, 2);(0, 3);(0, 4);(1, 4);(2, 4);(2, 5);(3, 5);(4, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5)","(5, 4)",0.46912134373457726,True
152,0,20,"(5, 3)","(0, 1);(0, 2);(0, 2);(0, 3);(1, 3);(2, 3);(1, 3);(0, 3);(1, 3);(1, 2);(1, 3);(2, 3);(1, 3);(2, 3);(3, 3);(4, 3);(4, 2);(5, 2);(5, 2);(5, 3)","(5, 4)",0.46677573701590436,False
153,10,20,"(5, 4)","(0, 1);(0, 2);(0, 3);(0, 4);(0, 3);(1, 3);(2, 3);(2, 2);(3, 2);(4, 2);(3, 2);(4, 2);(4, 1);(4, 2);(4, 3);(4, 4);(5, 4);(5, 5);(5, 5);(5, 4)","(5, 5)",0.46444185833082485,False
154,20,20,"(4, 5)","(0, 1);(0, 0);(0, 0);(0, 1);(0, 2);(0, 2);(0, 3);(0, 4);(0, 4);(0, 4);(1, 4);(2, 4);(3, 4);(4, 4);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(4, 5)","(4, 4)",0.46211964903917074,False
155,50,20,"(5, 5)","(0, 1);(0, 2);(1, 2);(1, 3);(1, 4);(2, 4);(3, 4);(4, 4);(5, 4);(5, 5);(5, 5);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5)","(5, 5)",0.4598090507939749,True
156,34,20,"(5, 5)","(0, 1);(1, 1);(1, 2);(2, 2);(3, 2);(3, 3);(3, 2);(4, 2);(4, 3);(4, 4);(4, 5);(5, 5);(5, 4);(5, 5);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5)","(5, 5)",0.457510005540005,True
157,10,20,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(4, 0);(4, 1);(5, 1);(5, 2);(4, 2);(4, 3);(4, 4);(4, 3);(4, 4);(4, 5);(3, 5);(3, 4);(4, 4);(5, 4);(5, 5);(5, 5)","(5, 5)",0.45522245551230495,True
158,20,20,"(5, 5)","(0, 1);(0, 2);(0, 1);(0, 0);(0, 1);(0, 2);(0, 3);(0, 2);(0, 3);(1, 3);(2, 3);(2, 4);(3, 4);(3, 5);(3, 5);(4, 5);(5, 5);(5, 5);(5, 5);(5, 5)","(5, 5)",0.4529463432347434,True
159,10,20,"(5, 4)","(0, 1);(0, 2);(0, 3);(1, 3);(1, 2);(1, 3);(2, 3);(3, 3);(2, 3);(3, 3);(4, 3);(4, 4);(4, 3);(4, 4);(5, 4);(5, 3);(5, 4);(5, 5);(5, 5);(5, 4)","(5, 5)",0.4506816115185697,False
160,13,20,"(5, 5)","(0, 0);(0, 1);(0, 0);(1, 0);(1, 1);(1, 2);(1, 1);(1, 2);(1, 3);(2, 3);(3, 3);(4, 3);(4, 4);(4, 3);(4, 4);(5, 4);(5, 4);(5, 5);(5, 5);(5, 5)","(5, 5)",0.4484282034609769,True
161,19,20,"(5, 5)","(0, 1);(1, 1);(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(3, 3);(3, 4);(3, 5);(4, 5);(3, 5);(3, 5);(3, 4);(4, 4);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5)","(4, 5)",0.446186062443672,True
162,15,20,"(5, 4)","(0, 0);(1, 0);(2, 0);(2, 1);(2, 2);(2, 3);(2, 4);(3, 4);(3, 3);(2, 3);(3, 3);(4, 3);(5, 3);(5, 4);(4, 4);(4, 5);(5, 5);(5, 5);(5, 5);(5, 4)","(5, 4)",0.4439551321314536,False
163,29,20,"(5, 5)","(0, 1);(1, 1);(1, 2);(1, 3);(1, 2);(1, 3);(2, 3);(3, 3);(4, 3);(5, 3);(5, 4);(5, 5);(4, 5);(5, 5);(4, 5);(5, 5);(5, 5);(5, 5);(5, 4);(5, 5)","(5, 5)",0.4417353564707963,True
164,20,20,"(4, 5)","(0, 1);(0, 2);(0, 3);(0, 2);(1, 2);(1, 3);(1, 4);(2, 4);(3, 4);(3, 3);(4, 3);(4, 4);(4, 5);(5, 5);(5, 5);(5, 5);(5, 4);(5, 5);(4, 5);(4, 5)","(5, 5)",0.43952667968844233,False
165,30,20,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(1, 3);(2, 3);(3, 3);(4, 3);(4, 2);(4, 3);(5, 3);(5, 4);(5, 5);(5, 5);(4, 5);(5, 5);(5, 5);(5, 5);(5, 5)","(5, 5)",0.43732904629000013,True
166,25,20,"(5, 5)","(0, 1);(0, 2);(1, 2);(1, 3);(2, 3);(1, 3);(2, 3);(3, 3);(4, 3);(5, 3);(5, 4);(5, 4);(5, 4);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(5, 4);(5, 5)","(5, 5)",0.4351424010585501,True
167,13,20,"(5, 5)","(0, 1);(1, 1);(1, 2);(1, 1);(1, 2);(1, 3);(0, 3);(0, 4);(1, 4);(2, 4);(2, 5);(3, 5);(3, 5);(4, 5);(5, 5);(4, 5);(3, 5);(4, 5);(5, 5);(5, 5)","(5, 5)",0.43296668905325736,True
168,-1,20,"(4, 3)","(0, 0);(0, 1);(0, 1);(1, 1);(0, 1);(0, 2);(0, 3);(0, 3);(0, 3);(0, 3);(1, 3);(1, 2);(1, 3);(2, 3);(3, 3);(2, 3);(2, 4);(3, 4);(4, 4);(4, 3)","(5, 3)",0.43080185560799106,False
169,35,20,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(1, 4);(2, 4);(3, 4);(2, 4);(3, 4);(4, 4);(3, 4);(4, 4);(4, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5)","(5, 5)",0.4286478463299511,True
170,19,20,"(5, 4)","(1, 0);(1, 1);(1, 2);(1, 3);(2, 3);(2, 2);(3, 2);(3, 3);(4, 3);(4, 4);(5, 4);(5, 3);(5, 4);(5, 5);(5, 5);(5, 4);(5, 5);(4, 5);(5, 5);(5, 4)","(5, 4)",0.42650460709830135,False
171,35,20,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(3, 3);(4, 3);(5, 3);(5, 4);(5, 5);(4, 5);(5, 5);(5, 5);(5, 5);(4, 5);(4, 5);(5, 5);(5, 5);(4, 5);(5, 5)","(5, 5)",0.42437208406280985,True
172,0,20,"(5, 3)","(0, 1);(0, 2);(1, 2);(2, 2);(2, 1);(2, 2);(3, 2);(3, 3);(2, 3);(2, 4);(3, 4);(4, 4);(4, 3);(5, 3);(5, 4);(5, 3);(5, 2);(5, 3);(5, 2);(5, 3)","(4, 3)",0.4222502236424958,False
173,10,20,"(5, 4)","(1, 0);(2, 0);(1, 0);(2, 0);(2, 1);(2, 2);(2, 1);(2, 2);(2, 1);(2, 2);(3, 2);(4, 2);(4, 3);(4, 4);(5, 4);(5, 5);(4, 5);(5, 5);(5, 4);(5, 4)","(5, 5)",0.42013897252428334,False
174,30,20,"(5, 5)","(1, 0);(2, 0);(2, 1);(2, 2);(2, 3);(3, 3);(4, 3);(4, 4);(4, 3);(5, 3);(5, 3);(5, 4);(5, 3);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5)","(5, 5)",0.4180382776616619,True
175,-1,20,"(5, 4)","(0, 0);(0, 0);(0, 1);(1, 1);(1, 2);(1, 3);(2, 3);(1, 3);(2, 3);(3, 3);(4, 3);(5, 3);(4, 3);(4, 4);(3, 4);(4, 4);(3, 4);(4, 4);(5, 4);(5, 4)","(5, 5)",0.4159480862733536,False
176,45,20,"(5, 5)","(1, 0);(2, 0);(2, 1);(3, 1);(3, 2);(3, 3);(4, 3);(4, 4);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(5, 5);(4, 5);(5, 5);(5, 5);(5, 5);(4, 5);(5, 5)","(5, 5)",0.41386834584198684,True
177,-1,20,"(2, 2)","(0, 1);(0, 2);(0, 3);(1, 3);(0, 3);(1, 3);(0, 3);(1, 3);(2, 3);(3, 3);(2, 3);(2, 2);(1, 2);(2, 2);(1, 2);(1, 1);(1, 2);(2, 2);(2, 1);(2, 2)","(1, 2)",0.4117990041127769,False
178,0,20,"(3, 5)","(0, 1);(0, 0);(0, 1);(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(3, 3);(4, 3);(4, 2);(4, 3);(3, 3);(4, 3);(4, 4);(3, 4);(3, 5);(3, 5);(4, 5);(3, 5)","(4, 5)",0.40974000909221303,False
179,0,20,"(3, 3)","(0, 1);(0, 0);(0, 0);(0, 0);(0, 0);(0, 1);(0, 2);(0, 2);(0, 3);(1, 3);(1, 2);(1, 3);(2, 3);(2, 2);(2, 3);(3, 3);(2, 3);(3, 3);(3, 2);(3, 3)","(3, 4)",0.40769130904675194,False
180,0,20,"(5, 4)","(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(3, 3);(2, 3);(2, 4);(1, 4);(1, 3);(1, 4);(1, 5);(1, 5);(1, 4);(2, 4);(3, 4);(3, 3);(4, 3);(5, 3);(5, 4)","(5, 5)",0.40565285250151817,False
181,25,20,"(5, 5)","(1, 0);(2, 0);(3, 0);(3, 1);(3, 2);(3, 3);(3, 2);(2, 2);(2, 3);(3, 3);(4, 3);(5, 3);(5, 3);(5, 4);(5, 5);(5, 5);(5, 5);(5, 5);(4, 5);(5, 5)","(5, 5)",0.4036245882390106,True
