,Episode,Total Reward,Steps Taken,state,Path,Final_position,Epsilon,Done
642,643,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(1, 4);(2, 4);(3, 4);(3, 5);(4, 5);(5, 5)","(5, 5)",0.0398328076857665,True
643,644,5,11,"(5, 5)","(1, 0);(2, 0);(2, 1);(2, 2);(3, 2);(4, 2);(4, 3);(4, 4);(5, 4);(5, 5)","(5, 5)",0.0396336436473376,True
644,645,5,11,"(5, 5)","(1, 0);(2, 0);(2, 1);(2, 2);(3, 2);(3, 3);(4, 3);(4, 4);(5, 4);(5, 5)","(5, 5)",0.0394354754291009,True
645,646,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(3, 3);(4, 3);(4, 4);(5, 4);(5, 5)","(5, 5)",0.0392382980519554,True
646,647,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(3, 3);(4, 3);(4, 4);(5, 4);(5, 5)","(4, 5)",0.0390421065616957,True
647,648,5,13,"(5, 5)","(1, 0);(2, 0);(2, 1);(2, 2);(3, 2);(3, 3);(4, 3);(4, 2);(4, 3);(4, 4);(4, 5);(5, 5)","(5, 5)",0.0388468960288872,True
648,649,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(3, 3);(4, 3);(4, 4);(4, 5);(5, 5)","(5, 5)",0.0386526615487428,True
649,650,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(3, 3);(4, 3);(4, 4);(4, 5);(5, 5)","(5, 5)",0.038459398240999,True
650,651,5,13,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(3, 3);(4, 3);(4, 4);(4, 5);(3, 5);(4, 5);(5, 5)","(5, 5)",0.038267101249794,True
651,652,5,13,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(3, 3);(4, 3);(4, 4);(4, 5);(3, 5);(4, 5);(5, 5)","(5, 5)",0.0380757657435451,True
652,653,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(0, 5);(1, 5);(2, 5);(3, 5);(4, 5);(5, 5)","(5, 5)",0.0378853869148274,True
653,654,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(1, 4);(2, 4);(3, 4);(4, 4);(5, 4);(5, 5)","(5, 5)",0.0376959599802532,True
654,655,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(3, 1);(3, 2);(3, 3);(4, 3);(4, 4);(5, 4);(5, 5)","(5, 5)",0.0375074801803519,True
655,656,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(1, 4);(2, 4);(3, 4);(4, 4);(5, 4);(5, 5)","(5, 5)",0.0373199427794502,True
656,657,5,13,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(1, 4);(2, 4);(3, 4);(3, 3);(4, 3);(4, 4);(4, 5);(5, 5)","(5, 5)",0.0371333430655529,True
657,658,5,11,"(5, 5)","(1, 0);(2, 0);(2, 1);(2, 2);(3, 2);(3, 3);(4, 3);(4, 4);(5, 4);(5, 5)","(5, 5)",0.0369476763502252,True
658,659,5,13,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(0, 5);(1, 5);(2, 5);(3, 5);(4, 5);(3, 5);(4, 5);(5, 5)","(5, 5)",0.036762937968474,True
659,660,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(2, 4);(2, 5);(3, 5);(4, 5);(5, 5)","(5, 5)",0.0365791232786317,True
660,661,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(2, 4);(3, 4);(3, 5);(4, 5);(5, 5)","(5, 5)",0.0363962276622385,True
661,662,5,14,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 3);(1, 3);(2, 3);(2, 2);(2, 3);(2, 4);(2, 5);(3, 5);(4, 5);(5, 5)","(5, 5)",0.0362142465239273,True
662,663,5,16,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(1, 4);(2, 4);(3, 4);(4, 4);(5, 4);(5, 4);(5, 4);(5, 4);(5, 4);(5, 4);(5, 5)","(5, 5)",0.0360331752913077,True
663,664,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(3, 3);(4, 3);(4, 4);(5, 4);(5, 5)","(5, 5)",0.0358530094148511,True
664,665,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(3, 3);(4, 3);(4, 4);(4, 5);(5, 5)","(4, 5)",0.0356737443677769,True
665,666,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(3, 3);(4, 3);(4, 4);(5, 4);(5, 5)","(5, 5)",0.035495375645938,True
666,667,5,14,"(5, 5)","(0, 1);(0, 2);(0, 1);(0, 2);(0, 2);(0, 3);(0, 4);(0, 5);(1, 5);(2, 5);(3, 5);(4, 5);(5, 5)","(5, 5)",0.0353178987677083,True
667,668,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(1, 4);(2, 4);(3, 4);(4, 4);(4, 5);(5, 5)","(5, 5)",0.0351413092738698,True
668,669,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(1, 4);(2, 4);(3, 4);(4, 4);(5, 4);(5, 5)","(5, 5)",0.0349656027275004,True
669,670,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(1, 4);(2, 4);(3, 4);(4, 4);(5, 4);(5, 5)","(5, 5)",0.0347907747138629,True
670,671,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(1, 4);(2, 4);(3, 4);(4, 4);(5, 4);(5, 5)","(5, 5)",0.0346168208402936,True
671,672,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(1, 4);(2, 4);(2, 5);(3, 5);(4, 5);(5, 5)","(5, 5)",0.0344437367360921,True
672,673,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(1, 4);(2, 4);(3, 4);(3, 5);(4, 5);(5, 5)","(5, 5)",0.0342715180524117,True
673,674,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(3, 3);(4, 3);(4, 4);(5, 4);(5, 5)","(5, 5)",0.0341001604621496,True
674,675,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(3, 3);(3, 4);(4, 4);(4, 5);(5, 5)","(5, 5)",0.0339296596598389,True
675,676,5,11,"(5, 5)","(1, 0);(2, 0);(2, 1);(2, 2);(2, 3);(2, 4);(3, 4);(3, 5);(4, 5);(5, 5)","(5, 5)",0.0337600113615397,True
676,677,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(3, 3);(4, 3);(4, 4);(4, 5);(5, 5)","(5, 5)",0.033591211304732,True
677,678,5,13,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(1, 4);(2, 4);(3, 4);(2, 4);(3, 4);(4, 4);(4, 5);(5, 5)","(5, 5)",0.0334232552482083,True
678,679,4,11,"(5, 5)","(0, 1);(1, 1);(1, 2);(2, 2);(2, 3);(3, 3);(4, 3);(4, 4);(4, 5);(5, 5)","(5, 5)",0.0332561389719673,True
679,680,5,11,"(5, 5)","(1, 0);(2, 0);(2, 1);(2, 2);(3, 2);(3, 3);(4, 3);(4, 4);(4, 5);(5, 5)","(4, 5)",0.0330898582771074,True
680,681,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(3, 3);(4, 3);(4, 4);(4, 5);(5, 5)","(5, 5)",0.0329244089857219,True
681,682,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(2, 4);(2, 5);(3, 5);(4, 5);(5, 5)","(5, 5)",0.0327597869407933,True
682,683,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(0, 5);(1, 5);(2, 5);(3, 5);(4, 5);(5, 5)","(5, 5)",0.0325959880060893,True
683,684,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(0, 5);(1, 5);(2, 5);(3, 5);(4, 5);(5, 5)","(5, 5)",0.0324330080660589,True
684,685,5,11,"(5, 5)","(1, 0);(2, 0);(2, 1);(3, 1);(3, 2);(3, 3);(4, 3);(4, 4);(5, 4);(5, 5)","(5, 5)",0.0322708430257286,True
685,686,5,13,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(1, 4);(2, 4);(3, 4);(4, 4);(4, 3);(4, 4);(5, 4);(5, 5)","(5, 5)",0.0321094888105999,True
686,687,5,11,"(5, 5)","(1, 0);(2, 0);(2, 1);(2, 2);(2, 3);(2, 4);(2, 5);(3, 5);(4, 5);(5, 5)","(5, 5)",0.0319489413665469,True
687,688,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(3, 3);(4, 3);(4, 4);(4, 5);(5, 5)","(5, 5)",0.0317891966597142,True
688,689,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(3, 3);(4, 3);(4, 4);(4, 5);(5, 5)","(5, 5)",0.0316302506764156,True
689,690,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(3, 3);(4, 3);(4, 4);(4, 5);(5, 5)","(5, 5)",0.0314720994230335,True
690,691,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(3, 3);(4, 3);(4, 4);(4, 5);(5, 5)","(5, 5)",0.0313147389259184,True
691,692,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(0, 5);(1, 5);(2, 5);(3, 5);(4, 5);(5, 5)","(5, 5)",0.0311581652312888,True
692,693,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(0, 5);(1, 5);(2, 5);(3, 5);(4, 5);(5, 5)","(5, 5)",0.0310023744051323,True
693,694,5,14,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(1, 4);(2, 4);(3, 4);(4, 4);(5, 4);(5, 4);(5, 4);(5, 4);(5, 5)","(5, 5)",0.0308473625331067,True
694,695,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(4, 1);(4, 2);(4, 3);(4, 4);(4, 5);(5, 5)","(5, 5)",0.0306931257204411,True
695,696,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(3, 3);(3, 4);(4, 4);(5, 4);(5, 5)","(5, 5)",0.0305396600918389,True
696,697,5,11,"(5, 5)","(1, 0);(2, 0);(2, 1);(2, 2);(2, 3);(2, 4);(3, 4);(3, 5);(4, 5);(5, 5)","(5, 5)",0.0303869617913797,True
697,698,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(3, 1);(3, 2);(3, 3);(4, 3);(4, 4);(4, 5);(5, 5)","(5, 5)",0.0302350269824228,True
698,699,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(3, 3);(4, 3);(4, 4);(4, 5);(5, 5)","(5, 5)",0.0300838518475107,True
699,700,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(3, 3);(4, 3);(4, 4);(4, 5);(5, 5)","(5, 5)",0.0299334325882732,True
700,701,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(3, 3);(4, 3);(4, 4);(4, 5);(5, 5)","(5, 5)",0.0297837654253318,True
701,702,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(1, 4);(2, 4);(2, 5);(3, 5);(4, 5);(5, 5)","(5, 5)",0.0296348465982051,True
702,703,5,12,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 3);(0, 4);(0, 5);(1, 5);(2, 5);(3, 5);(4, 5);(5, 5)","(5, 5)",0.0294866723652141,True
703,704,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(1, 4);(2, 4);(3, 4);(4, 4);(4, 5);(5, 5)","(5, 5)",0.029339239003388,True
704,705,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(3, 3);(4, 3);(4, 4);(5, 4);(5, 5)","(5, 5)",0.0291925428083711,True
705,706,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(3, 3);(3, 4);(4, 4);(4, 5);(5, 5)","(5, 5)",0.0290465800943292,True
706,707,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(1, 4);(2, 4);(3, 4);(4, 4);(4, 5);(5, 5)","(5, 5)",0.0289013471938576,True
707,708,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(3, 1);(3, 2);(3, 3);(3, 4);(3, 5);(4, 5);(5, 5)","(5, 5)",0.0287568404578883,True
708,709,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(1, 4);(2, 4);(3, 4);(4, 4);(5, 4);(5, 5)","(5, 5)",0.0286130562555989,True
709,710,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(1, 4);(2, 4);(3, 4);(4, 4);(5, 4);(5, 5)","(5, 5)",0.0284699909743209,True
710,711,5,13,"(5, 5)","(1, 0);(2, 0);(3, 0);(3, 1);(3, 2);(3, 1);(3, 2);(3, 3);(4, 3);(4, 4);(5, 4);(5, 5)","(5, 5)",0.0283276410194493,True
711,712,5,15,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(0, 3);(0, 4);(0, 5);(1, 5);(2, 5);(3, 5);(4, 5);(3, 5);(4, 5);(5, 5)","(5, 5)",0.028186002814352,True
712,713,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(1, 4);(2, 4);(2, 5);(3, 5);(4, 5);(5, 5)","(5, 5)",0.0280450728002803,True
713,714,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(1, 4);(2, 4);(3, 4);(4, 4);(4, 5);(5, 5)","(5, 5)",0.0279048474362789,True
714,715,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(1, 4);(2, 4);(3, 4);(4, 4);(5, 4);(5, 5)","(5, 5)",0.0277653231990975,True
715,716,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(4, 1);(4, 2);(4, 3);(4, 4);(4, 5);(5, 5)","(5, 5)",0.027626496583102,True
716,717,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(1, 4);(2, 4);(3, 4);(4, 4);(4, 5);(5, 5)","(5, 5)",0.0274883641001865,True
717,718,5,11,"(5, 5)","(0, 1);(0, 2);(1, 2);(2, 2);(3, 2);(3, 3);(4, 3);(4, 4);(4, 5);(5, 5)","(5, 5)",0.0273509222796855,True
718,719,5,15,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(1, 4);(2, 4);(3, 4);(4, 4);(4, 5);(4, 4);(3, 4);(4, 4);(4, 5);(5, 5)","(5, 5)",0.0272141676682871,True
719,720,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(1, 4);(2, 4);(3, 4);(3, 5);(4, 5);(5, 5)","(5, 5)",0.0270780968299457,True
720,721,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(1, 4);(2, 4);(3, 4);(4, 4);(4, 5);(5, 5)","(5, 5)",0.0269427063457959,True
721,722,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(0, 5);(1, 5);(2, 5);(3, 5);(4, 5);(5, 5)","(5, 5)",0.026807992814067,True
722,723,0,20,"(5, 4)","(0, 1);(0, 2);(0, 3);(0, 4);(1, 4);(2, 4);(3, 4);(4, 4);(5, 4);(5, 4);(5, 4);(5, 4);(5, 4);(5, 4);(5, 4);(5, 4);(5, 4);(5, 4);(5, 4);(5, 4)","(5, 5)",0.0266739528499966,False
723,724,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(0, 5);(1, 5);(2, 5);(3, 5);(4, 5);(5, 5)","(5, 5)",0.0265405830857466,True
724,725,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(1, 4);(2, 4);(3, 4);(4, 4);(5, 4);(5, 5)","(5, 5)",0.0264078801703179,True
725,726,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(3, 1);(3, 2);(3, 3);(3, 4);(3, 5);(4, 5);(5, 5)","(5, 5)",0.0262758407694663,True
726,727,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(1, 4);(2, 4);(3, 4);(4, 4);(4, 5);(5, 5)","(5, 5)",0.026144461565619,True
727,728,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(1, 4);(2, 4);(3, 4);(4, 4);(4, 5);(5, 5)","(5, 5)",0.0260137392577909,True
728,729,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(1, 4);(2, 4);(3, 4);(4, 4);(4, 5);(5, 5)","(5, 5)",0.0258836705615019,True
729,730,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(1, 4);(2, 4);(3, 4);(4, 4);(4, 5);(5, 5)","(5, 5)",0.0257542522086944,True
730,731,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(1, 4);(2, 4);(3, 4);(4, 4);(4, 5);(5, 5)","(5, 5)",0.0256254809476509,True
731,732,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(1, 4);(2, 4);(3, 4);(3, 5);(4, 5);(5, 5)","(5, 5)",0.0254973535429127,True
732,733,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(0, 5);(1, 5);(2, 5);(3, 5);(4, 5);(5, 5)","(5, 5)",0.0253698667751981,True
733,734,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(1, 4);(2, 4);(3, 4);(4, 4);(5, 4);(5, 5)","(5, 5)",0.0252430174413221,True
734,735,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(1, 4);(2, 4);(3, 4);(4, 4);(5, 4);(5, 5)","(5, 5)",0.0251168023541155,True
735,736,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(5, 0);(5, 1);(5, 2);(5, 3);(5, 4);(5, 5)","(5, 5)",0.0249912183423449,True
736,737,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(3, 1);(3, 2);(3, 3);(3, 4);(3, 5);(4, 5);(5, 5)","(5, 5)",0.0248662622506332,True
737,738,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(3, 3);(4, 3);(5, 3);(5, 4);(5, 5)","(5, 5)",0.02474193093938,True
738,739,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(3, 1);(3, 2);(3, 3);(4, 3);(4, 4);(4, 5);(5, 5)","(5, 5)",0.0246182212846831,True
739,740,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(3, 1);(3, 2);(3, 3);(4, 3);(4, 4);(5, 4);(5, 5)","(5, 5)",0.0244951301782597,True
740,741,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(3, 3);(4, 3);(4, 4);(5, 4);(5, 5)","(5, 5)",0.0243726545273684,True
741,742,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(3, 1);(3, 2);(3, 3);(4, 3);(4, 4);(4, 5);(5, 5)","(5, 5)",0.0242507912547316,True
742,743,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(0, 5);(1, 5);(2, 5);(3, 5);(4, 5);(5, 5)","(5, 5)",0.0241295372984579,True
743,744,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(0, 5);(1, 5);(2, 5);(3, 5);(4, 5);(5, 5)","(5, 5)",0.0240088896119656,True
744,745,5,13,"(5, 5)","(0, 1);(0, 0);(0, 1);(0, 2);(0, 3);(0, 4);(1, 4);(2, 4);(3, 4);(4, 4);(5, 4);(5, 5)","(5, 5)",0.0238888451639058,True
745,746,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(4, 1);(4, 2);(4, 3);(4, 4);(4, 5);(5, 5)","(5, 5)",0.0237694009380863,True
746,747,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(3, 1);(3, 2);(3, 3);(4, 3);(4, 4);(4, 5);(5, 5)","(5, 5)",0.0236505539333958,True
747,748,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(3, 1);(3, 2);(3, 3);(3, 4);(4, 4);(4, 5);(5, 5)","(5, 5)",0.0235323011637289,True
748,749,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(3, 1);(3, 2);(3, 3);(4, 3);(4, 4);(4, 5);(5, 5)","(5, 5)",0.0234146396579102,True
749,750,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(3, 1);(3, 2);(3, 3);(4, 3);(4, 4);(4, 5);(5, 5)","(5, 5)",0.0232975664596207,True
750,751,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(3, 1);(3, 2);(3, 3);(4, 3);(4, 4);(4, 5);(5, 5)","(5, 5)",0.0231810786273226,True
751,752,5,12,"(5, 5)","(1, 0);(2, 0);(3, 0);(3, 0);(3, 1);(3, 2);(3, 3);(4, 3);(4, 4);(5, 4);(5, 5)","(5, 5)",0.023065173234186,True
752,753,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(3, 1);(3, 2);(3, 3);(3, 4);(3, 5);(4, 5);(5, 5)","(5, 5)",0.022949847368015,True
753,754,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(3, 1);(3, 2);(3, 3);(3, 4);(4, 4);(4, 5);(5, 5)","(5, 5)",0.022835098131175,True
754,755,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(3, 1);(3, 2);(3, 3);(4, 3);(4, 4);(5, 4);(5, 5)","(5, 5)",0.0227209226405191,True
755,756,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(4, 1);(4, 2);(4, 3);(4, 4);(4, 5);(5, 5)","(5, 5)",0.0226073180273165,True
756,757,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(3, 1);(3, 2);(3, 3);(3, 4);(3, 5);(4, 5);(5, 5)","(5, 5)",0.0224942814371799,True
757,758,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(3, 1);(3, 2);(3, 3);(3, 4);(3, 5);(4, 5);(5, 5)","(5, 5)",0.022381810029994,True
758,759,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(3, 1);(3, 2);(3, 3);(3, 4);(3, 5);(4, 5);(5, 5)","(5, 5)",0.022269900979844,True
759,760,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(3, 1);(3, 2);(3, 3);(3, 4);(3, 5);(4, 5);(5, 5)","(5, 5)",0.0221585514749448,True
760,761,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(3, 1);(3, 2);(3, 3);(3, 4);(3, 5);(4, 5);(5, 5)","(5, 5)",0.0220477587175701,True
761,762,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(3, 1);(3, 2);(3, 3);(3, 4);(3, 5);(4, 5);(5, 5)","(5, 5)",0.0219375199239822,True
762,763,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(3, 1);(3, 2);(3, 3);(3, 4);(3, 5);(4, 5);(5, 5)","(5, 5)",0.0218278323243623,True
763,764,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(3, 1);(3, 2);(3, 3);(3, 4);(3, 5);(4, 5);(5, 5)","(5, 5)",0.0217186931627405,True
764,765,5,13,"(5, 5)","(1, 0);(2, 0);(3, 0);(3, 1);(3, 2);(3, 3);(3, 4);(4, 4);(5, 4);(5, 4);(5, 4);(5, 5)","(5, 5)",0.0216100996969268,True
765,766,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(3, 1);(3, 2);(3, 3);(3, 4);(3, 5);(4, 5);(5, 5)","(5, 5)",0.0215020491984422,True
766,767,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(3, 1);(3, 2);(3, 3);(3, 4);(3, 5);(4, 5);(5, 5)","(5, 5)",0.02139453895245,True
767,768,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(3, 1);(3, 2);(3, 3);(4, 3);(4, 4);(4, 5);(5, 5)","(5, 5)",0.0212875662576877,True
768,769,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(3, 1);(3, 2);(3, 3);(4, 3);(4, 4);(4, 5);(5, 5)","(5, 5)",0.0211811284263993,True
769,770,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(3, 1);(3, 2);(3, 3);(4, 3);(4, 4);(5, 4);(5, 5)","(5, 5)",0.0210752227842673,True
770,771,5,13,"(5, 5)","(1, 0);(2, 0);(3, 0);(3, 1);(3, 2);(3, 3);(3, 2);(3, 3);(4, 3);(4, 4);(5, 4);(5, 5)","(5, 5)",0.0209698466703459,True
771,772,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(3, 1);(3, 2);(3, 3);(4, 3);(4, 4);(5, 4);(5, 5)","(5, 5)",0.0208649974369942,True
772,773,5,13,"(5, 5)","(1, 0);(2, 0);(3, 0);(3, 1);(3, 2);(3, 3);(3, 4);(3, 5);(2, 5);(3, 5);(4, 5);(5, 5)","(5, 5)",0.0207606724498092,True
773,774,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(1, 4);(2, 4);(3, 4);(4, 4);(4, 5);(5, 5)","(5, 5)",0.0206568690875602,True
774,775,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(1, 4);(2, 4);(3, 4);(4, 4);(5, 4);(5, 5)","(5, 5)",0.0205535847421224,True
775,776,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(4, 1);(4, 2);(4, 3);(4, 4);(4, 5);(5, 5)","(5, 5)",0.0204508168184118,True
776,777,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(3, 1);(3, 2);(3, 3);(3, 4);(3, 5);(4, 5);(5, 5)","(5, 5)",0.0203485627343197,True
777,778,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(3, 1);(3, 2);(3, 3);(3, 4);(3, 5);(4, 5);(5, 5)","(5, 5)",0.0202468199206481,True
778,779,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(4, 1);(4, 2);(4, 3);(4, 4);(4, 5);(5, 5)","(5, 5)",0.0201455858210449,True
779,780,5,13,"(5, 5)","(1, 0);(2, 0);(3, 0);(3, 1);(3, 2);(3, 1);(3, 2);(3, 3);(4, 3);(4, 4);(5, 4);(5, 5)","(5, 5)",0.0200448578919397,True
780,781,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(4, 1);(4, 2);(4, 3);(4, 4);(5, 4);(5, 5)","(5, 5)",0.01994463360248,True
781,782,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(3, 1);(3, 2);(3, 3);(4, 3);(4, 4);(5, 4);(5, 5)","(5, 5)",0.0198449104344676,True
782,783,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(0, 5);(1, 5);(2, 5);(3, 5);(4, 5);(5, 5)","(5, 5)",0.0197456858822952,True
783,784,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(0, 5);(1, 5);(2, 5);(3, 5);(4, 5);(5, 5)","(5, 5)",0.0196469574528837,True
784,785,5,14,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(1, 4);(2, 4);(3, 4);(4, 4);(5, 4);(5, 4);(5, 4);(5, 4);(5, 5)","(5, 5)",0.0195487226656193,True
